"easting","northing","npoints","id","date","dist"
275256.417974792,5802888.00822588,206,"Nutmeg","2022-12-25",42.4134705320554
275259.880640704,5802891.61353839,312,"Nutmeg","2022-12-26",26.2878157373956
275272.961167951,5802911.08730185,43,"Nutmeg","2022-12-27",46.4799815599391
275229.210572874,5802895.39417864,83,"Nutmeg","2022-12-27",46.4799815599391
275242.335240813,5802916.1880124,53,"Nutmeg","2022-12-28",64.2511898731831
275304.351759051,5802899.39018915,99,"Nutmeg","2022-12-28",64.2511898731831
275292.630881669,5802890.2882437,361,"Nutmeg","2022-12-29",39.563226302384
275332.192214204,5802889.9011474,150,"Nutmeg","2022-12-29",39.563226302384
275277.012266136,5802899.86857446,133,"Nutmeg","2022-12-30",45.7807609718166
275231.608720622,5802905.73339585,80,"Nutmeg","2022-12-30",45.7807609718166
275264.437855043,5802894.86294264,147,"Nutmeg","2022-12-31",37.2730764207379
275227.201430867,5802893.21038691,144,"Nutmeg","2022-12-31",37.2730764207379
275237.65557812,5802892.48912999,152,"Nutmeg","2023-01-01",107.343609487522
275244.456594424,5802848.94829544,25,"Nutmeg","2023-01-02",32.5445512639789
275260.829507028,5802877.07436075,93,"Nutmeg","2023-01-02",32.5445512639789
275295.595621474,5802888.82952854,173,"Nutmeg","2023-01-03",20.2939486535498
275302.061928494,5802891.13575653,395,"Nutmeg","2023-01-04",25.0422645958451
275291.664211298,5802852.34451678,168,"Nutmeg","2023-01-05",32.2014879014519
275309.703956867,5802879.0185379,314,"Nutmeg","2023-01-05",32.2014879014519
275282.03246224,5802899.98343966,459,"Nutmeg","2023-01-06",111.172540542222
275213.543007643,5802812.4133056,128,"Nutmeg","2023-01-06",111.172540542222
275229.897257872,5802886.27784745,191,"Nutmeg","2023-01-07",32.5355178431965
275262.407967645,5802885.0075438,437,"Nutmeg","2023-01-07",32.5355178431965
275171.640818759,5802789.69840968,18,"Nutmeg","2023-01-08",117.140873723829
275237.265104899,5802886.7315863,129,"Nutmeg","2023-01-08",117.140873723829
275248.330635298,5802888.93149618,95,"Nutmeg","2023-01-09",44.5255084123822
275218.458839815,5802855.91336882,29,"Nutmeg","2023-01-09",44.5255084123822
275275.136176373,5802897.49285047,141,"Nutmeg","2023-01-10",46.3261983244442
275230.397776258,5802885.46820052,268,"Nutmeg","2023-01-10",46.3261983244442
275233.07102814,5802887.6222995,152,"Nutmeg","2023-01-11",20.9565550496075
275247.218661646,5802899.45469704,76,"Nutmeg","2023-01-12",34.867492354581
275253.888924127,5802865.23117265,71,"Nutmeg","2023-01-12",34.867492354581
275236.471591622,5802901.21080067,34,"Nutmeg","2023-01-13",32.6437214358563
275263.833982729,5802883.40877545,137,"Nutmeg","2023-01-13",32.6437214358563
275258.88243058,5802877.56372408,65,"Nutmeg","2023-01-14",46.3408570351214
275305.178833331,5802879.59303999,93,"Nutmeg","2023-01-14",46.3408570351214
275308.454682089,5802870.67724866,215,"Nutmeg","2023-01-15",63.166834335648
275245.520306253,5802865.26307299,155,"Nutmeg","2023-01-15",63.166834335648
275262.500735077,5802883.11101378,216,"Nutmeg","2023-01-16",44.2371008992122
275306.367668455,5802888.82181512,149,"Nutmeg","2023-01-16",44.2371008992122
275227.540667191,5802892.18826333,89,"Nutmeg","2023-01-17",26.0788833996754
274765.629660258,5802686.64968909,60,"Nutmeg","2023-01-18",281.130275693181
274484.499409917,5802686.76908123,81,"Nutmeg","2023-01-18",281.130275693181
275228.238680964,5802860.02108885,66,"Nutmeg","2023-01-19",42.7674027412527
275251.219274209,5802896.08967728,88,"Nutmeg","2023-01-19",42.7674027412527
275210.50467167,5802810.39946435,227,"Nutmeg","2023-01-20",91.146055055562
275268.432120389,5802880.77001243,62,"Nutmeg","2023-01-20",91.146055055562
275165.392547659,5802959.44785873,64,"Nutmeg","2023-01-21",104.895472028009
275229.883686043,5802876.71967053,253,"Nutmeg","2023-01-21",104.895472028009
275304.09636371,5802890.53274448,261,"Nutmeg","2023-01-22",23.649117641685
275293.350157711,5802882.78811368,270,"Nutmeg","2023-01-23",601.745566865272
275294.851091152,5802888.55383925,182,"Nutmeg","2023-01-24",61.9333536604917
275233.69871457,5802898.35828385,44,"Nutmeg","2023-01-24",61.9333536604917
275235.935536351,5802897.40447161,56,"Nutmeg","2023-01-25",56.002847404024
275290.966323779,5802887.0154701,74,"Nutmeg","2023-01-25",56.002847404024
275208.784271487,5802799.95504759,37,"Nutmeg","2023-01-26",104.668518362093
275243.022545948,5802898.8653064,258,"Nutmeg","2023-01-26",104.668518362093
275254.393371218,5802915.62235224,87,"Nutmeg","2023-01-27",35.2272679155448
275263.13696599,5802881.49743531,237,"Nutmeg","2023-01-27",35.2272679155448
275246.472563909,5802899.57792071,124,"Nutmeg","2023-01-28",87.7110059445783
275283.929172787,5802891.93871397,61,"Nutmeg","2023-01-29",35.8988790298048
275249.049372659,5802900.43159679,67,"Nutmeg","2023-01-29",35.8988790298048
275298.596384085,5802897.89274569,60,"Nutmeg","2023-01-30",44.2104964411343
275255.220286482,5802906.44155568,57,"Nutmeg","2023-01-30",44.2104964411343
275242.991041926,5802863.40223398,42,"Nutmeg","2023-01-31",40.5855248140117
275259.614300664,5802900.42725381,152,"Nutmeg","2023-01-31",40.5855248140117
275271.499362237,5802926.40186513,105,"Nutmeg","2023-02-01",34.0940162443377
275250.718699367,5802899.37288079,241,"Nutmeg","2023-02-01",34.0940162443377
275253.646192474,5802895.99854903,162,"Nutmeg","2023-02-02",50.1129849317125
275302.851055154,5802886.50156281,290,"Nutmeg","2023-02-02",50.1129849317125
275249.03348194,5802909.99377706,313,"Nutmeg","2023-02-03",32.0786959513353
275268.812587997,5802884.73848657,214,"Nutmeg","2023-02-03",32.0786959513353
275257.284096954,5802893.70251714,289,"Nutmeg","2023-02-04",22.5543581255772
275177.60907967,5802970.66627621,69,"Nutmeg","2023-02-05",107.752026268559
275262.621609257,5802904.45926013,342,"Nutmeg","2023-02-05",107.752026268559
275253.479240328,5802903.54431244,235,"Nutmeg","2023-02-06",34.8383395941826
275285.639157527,5802890.14843131,52,"Nutmeg","2023-02-06",34.8383395941826
275257.407718529,5802907.7537891,219,"Nutmeg","2023-02-07",18.5432634425553
275256.914725662,5802896.06319077,290,"Nutmeg","2023-02-08",34.672755633487
275244.865215935,5802928.57487019,160,"Nutmeg","2023-02-08",34.672755633487
275242.768133304,5802907.74462881,76,"Nutmeg","2023-02-09",37.968277096855
275266.626891639,5802878.20906183,115,"Nutmeg","2023-02-09",37.968277096855
275263.692917541,5802881.99649151,91,"Nutmeg","2023-02-10",31.8945323657521
275244.872027011,5802907.74596285,94,"Nutmeg","2023-02-10",31.8945323657521
275308.13342353,5802886.38516418,96,"Nutmeg","2023-02-11",19.3356180993803
275299.773476166,5802890.29969354,434,"Nutmeg","2023-02-12",35.3781378729886
275313.851247974,5802922.75626422,36,"Nutmeg","2023-02-12",35.3781378729886
275298.979771532,5802889.77634222,239,"Nutmeg","2023-02-13",71.8637243347216
275235.2804238,5802923.04476529,33,"Nutmeg","2023-02-13",71.8637243347216
275305.608485017,5802888.67856462,177,"Nutmeg","2023-02-14",46.5965625775761
275261.811676262,5802904.58702737,124,"Nutmeg","2023-02-14",46.5965625775761
275262.745771024,5802895.20400762,171,"Nutmeg","2023-02-15",34.469878587333
275274.484601806,5802927.61345657,42,"Nutmeg","2023-02-15",34.469878587333
275301.730626094,5802876.7728635,97,"Nutmeg","2023-02-16",53.1478516498429
275291.389547548,5802928.90496714,20,"Nutmeg","2023-02-16",53.1478516498429
275318.585631551,5802893.82059181,23,"Nutmeg","2023-02-17",86.7056373605326
275234.027292062,5802874.64365845,89,"Nutmeg","2023-02-17",86.7056373605326
275323.839343669,5802889.4706715,31,"Nutmeg","2023-02-18",32.1667228668145
275291.695697324,5802890.68889137,46,"Nutmeg","2023-02-18",32.1667228668145
275257.39161164,5802893.36800817,92,"Nutmeg","2023-02-19",21.2419854854024
275249.797496569,5802894.09548125,64,"Nutmeg","2023-02-20",23.6864646959634
275283.55250496,5802902.00392604,33,"Nutmeg","2023-02-21",31.8747345796518
275251.719043912,5802903.62548771,154,"Nutmeg","2023-02-21",31.8747345796518
275273.580756444,5802917.77086257,51,"Nutmeg","2023-02-22",32.7618878174105
275267.124965698,5802885.65133488,137,"Nutmeg","2023-02-22",32.7618878174105
275252.30679395,5802895.87581945,89,"Nutmeg","2023-02-23",22.1896639910319
275295.000388325,5802882.96847749,149,"Nutmeg","2023-02-24",18.0760582177221
275304.143281058,5802886.66262691,58,"Nutmeg","2023-02-25",46.2769113399539
275260.410500173,5802901.79525389,61,"Nutmeg","2023-02-25",46.2769113399539
275299.185041224,5802892.42244607,150,"Nutmeg","2023-02-26",24.4417969096891
275174.176957064,5802983.27192269,26,"Nutmeg","2023-02-27",133.590381734253
275280.631676696,5802902.56391342,91,"Nutmeg","2023-02-27",133.590381734253
275203.187514089,5802979.75504611,23,"Nutmeg","2023-02-28",178.355628617064
275311.300155019,5802837.90164598,76,"Nutmeg","2023-02-28",178.355628617064
275126.246160419,5802970.34978949,94,"Nutmeg","2023-03-01",146.517419066488
275257.234291364,5802904.70328431,37,"Nutmeg","2023-03-01",146.517419066488
275131.779515795,5802962.97821735,67,"Nutmeg","2023-03-02",93.4837471161381
275094.125269027,5802877.41322056,25,"Nutmeg","2023-03-02",93.4837471161381
275305.146122995,5802890.64405275,80,"Nutmeg","2023-03-03",55.2875095444979
275250.463942705,5802901.68753042,200,"Nutmeg","2023-03-04",40.3847351175951
275289.774524518,5802910.93982679,124,"Nutmeg","2023-03-04",40.3847351175951
275261.362927647,5802908.87125563,68,"Nutmeg","2023-03-05",112.021210729078
275255.382175662,5802907.79898577,242,"Nutmeg","2023-03-06",103.688870538304
275334.685077115,5802974.6004206,28,"Nutmeg","2023-03-06",103.688870538304
275300.811260766,5802884.50832099,213,"Nutmeg","2023-03-07",38.8923267277994
275327.674641092,5802912.63254322,75,"Nutmeg","2023-03-07",38.8923267277994
275280.050466101,5802895.10359796,407,"Nutmeg","2023-03-08",101.415242643675
275229.726787802,5802807.05486803,135,"Nutmeg","2023-03-08",101.415242643675
275302.106797351,5802890.94690808,218,"Nutmeg","2023-03-09",34.0887465451433
275323.234305815,5802864.19487961,24,"Nutmeg","2023-03-09",34.0887465451433
275297.547366683,5802896.48791799,170,"Nutmeg","2023-03-10",27.7890879146724
275319.797108227,5802880.24603942,117,"Nutmeg","2023-03-11",20.2582715711356
275299.519898888,5802899.91696206,69,"Nutmeg","2023-03-12",45.2217508799757
275255.068922084,5802908.2306504,178,"Nutmeg","2023-03-12",45.2217508799757
275253.753922161,5802903.60551684,78,"Nutmeg","2023-03-13",24.2681236999427
275303.931521812,5802891.68620947,121,"Nutmeg","2023-03-14",27.3144978883766
275297.203502627,5802891.22283079,100,"Nutmeg","2023-03-15",22.0490706912311
275449.839358508,5802511.90768357,58,"Nutmeg","2023-03-16",389.330955936427
275547.329987125,5802635.07666131,45,"Nutmeg","2023-03-17",32.0743090716675
275606.035255388,5802600.54025581,28,"Nutmeg","2023-03-18",21.3820878774754
275446.196080996,5802677.06724146,28,"Nutmeg","2023-03-19",300.577407963462
275253.640701124,5802910.18993601,22,"Nutmeg","2023-03-20",51.6506836171547
275186.956587497,5802992.48038567,23,"Nutmeg","2023-03-21",119.423800221879
275256.951453643,5802895.71901542,19,"Nutmeg","2023-03-21",119.423800221879
275126.30546807,5802964.54179815,47,"Nutmeg","2023-03-22",98.0519345119242
275101.696929165,5802962.35066192,33,"Nutmeg","2023-03-23",93.8456882382218
275102.453015882,5802961.63633978,93,"Nutmeg","2023-03-24",39.4465123303906
275112.65842643,5802999.73984265,27,"Nutmeg","2023-03-24",39.4465123303906
275193.059064607,5802923.00184203,25,"Nutmeg","2023-03-25",141.590677800916
275085.230394692,5803014.76729297,49,"Nutmeg","2023-03-25",141.590677800916
275293.906364777,5802878.96858427,53,"Nutmeg","2023-03-26",132.079147064148
275295.941859999,5802917.04522053,21,"Nutmeg","2023-03-27",31.1691710334987
275306.289669993,5802887.64385914,72,"Nutmeg","2023-03-27",31.1691710334987
275255.111782127,5802901.06373108,22,"Nutmeg","2023-03-28",125.984124420724
275182.5197832,5802798.0957686,62,"Nutmeg","2023-03-28",125.984124420724
275070.898389607,5802941.28532496,33,"Nutmeg","2023-03-29",54.859049286851
275125.227766706,5802933.68045331,26,"Nutmeg","2023-03-29",54.859049286851
275091.421463352,5802943.03444412,87,"Nutmeg","2023-03-30",34.0188812102936
275115.789411649,5802919.29655511,19,"Nutmeg","2023-03-30",34.0188812102936
275100.391831808,5802954.0045419,178,"Nutmeg","2023-03-31",23.0567778911777
275051.389897761,5802922.36530972,106,"Nutmeg","2023-04-01",71.9185834898213
275122.853472232,5802930.44244875,131,"Nutmeg","2023-04-01",71.9185834898213
275104.202450425,5802951.86848404,198,"Nutmeg","2023-04-02",26.9934850179193
275103.778668965,5802995.62290532,293,"Nutmeg","2023-04-03",60.9163383488432
275092.831608726,5802935.69826806,16,"Nutmeg","2023-04-03",60.9163383488432
275081.106044319,5802903.57173534,30,"Nutmeg","2023-04-04",31.5510633908305
275088.651514406,5802934.20726182,45,"Nutmeg","2023-04-04",31.5510633908305
275085.596097739,5802909.82633256,59,"Nutmeg","2023-04-05",48.715104074881
275043.788592308,5802934.83220897,43,"Nutmeg","2023-04-05",48.715104074881
275078.295475302,5802907.34747055,51,"Nutmeg","2023-04-06",22.8647150819685
275079.223628764,5802901.44458769,31,"Nutmeg","2023-04-07",40.3128252926962
275094.194318811,5802983.22065488,52,"Nutmeg","2023-04-08",34.6252351811623
275090.411637472,5802978.01152479,32,"Nutmeg","2023-04-09",19.9909428274695
275094.807239231,5802971.98811175,45,"Nutmeg","2023-04-10",69.245324564068
275078.198159693,5802951.1652349,28,"Nutmeg","2023-04-11",37.5941204173963
275104.289518543,5802978.23105991,51,"Nutmeg","2023-04-11",37.5941204173963
275115.015162207,5802981.13841172,41,"Nutmeg","2023-04-12",37.5420281279798
275104.043160927,5802960.71078366,64,"Nutmeg","2023-04-13",32.1675564938556
275096.562605706,5802982.35764153,111,"Nutmeg","2023-04-14",24.0530394332232
275093.396922172,5802973.21938368,56,"Nutmeg","2023-04-15",69.0715063941783
275069.987322728,5802922.44098213,32,"Nutmeg","2023-04-16",47.6197788731368
275098.551936353,5802960.54224443,154,"Nutmeg","2023-04-16",47.6197788731368
275099.482013503,5802939.57455159,96,"Nutmeg","2023-04-17",23.3163786246015
275091.972203937,5802983.89637564,62,"Nutmeg","2023-04-18",22.6512462447807
275087.607982928,5802952.01056753,122,"Nutmeg","2023-04-19",33.2377647005993
275103.333317927,5802981.29303399,49,"Nutmeg","2023-04-19",33.2377647005993
275097.80536629,5802984.28699981,43,"Nutmeg","2023-04-20",27.2624509791151
275090.806526004,5802937.61540021,32,"Nutmeg","2023-04-21",43.2101846992911
275087.227285529,5802980.67708967,30,"Nutmeg","2023-04-21",43.2101846992911
275092.02899587,5802956.71482232,52,"Nutmeg","2023-04-22",97.0302144702206
275072.780199579,5802898.66000394,16,"Nutmeg","2023-04-23",33.2276946755217
275096.498044822,5802921.93109137,44,"Nutmeg","2023-04-23",33.2276946755217
275106.514910346,5802938.03872578,33,"Nutmeg","2023-04-24",49.3119767164199
275074.309019551,5802900.69636852,25,"Nutmeg","2023-04-24",49.3119767164199
275074.121427339,5802919.54211614,67,"Nutmeg","2023-04-25",66.6973444949911
275050.458155255,5802912.76687053,18,"Nutmeg","2023-04-26",31.9772009579259
275082.030711953,5802917.83787088,50,"Nutmeg","2023-04-26",31.9772009579259
275022.836619042,5802930.95051851,34,"Nutmeg","2023-04-27",63.2787314849411
275079.927918744,5802903.65983591,53,"Nutmeg","2023-04-27",63.2787314849411
275028.294471249,5802896.05096895,28,"Nutmeg","2023-04-28",38.8050781487064
275054.461058773,5802924.70657551,46,"Nutmeg","2023-04-28",38.8050781487064
275030.286581364,5803004.83099532,36,"Nutmeg","2023-04-29",115.882833472081
275017.114099479,5802966.75507581,34,"Nutmeg","2023-04-30",40.3595162007021
274978.524686242,5802954.93358124,86,"Nutmeg","2023-04-30",40.3595162007021
274956.013500389,5802951.30098402,35,"Nutmeg","2023-05-01",29.3705418812997
275048.20713595,5802954.01235863,18,"Nutmeg","2023-05-02",56.0979486618144
274995.460471666,5802934.91342539,51,"Nutmeg","2023-05-02",56.0979486618144
274992.324338602,5802957.61611701,44,"Nutmeg","2023-05-03",25.037967859773
275006.842418516,5802945.5835254,25,"Nutmeg","2023-05-04",53.2473460634681
275011.82018188,5802998.59769081,20,"Nutmeg","2023-05-04",53.2473460634681
275005.462014262,5802958.87490768,53,"Nutmeg","2023-05-05",39.8395277136566
275001.642910869,5802977.14220453,60,"Nutmeg","2023-05-06",55.9661609710425
275051.661629606,5803006.66501348,54,"Nutmeg","2023-05-07",72.4589063700844
275095.637301305,5802949.07653016,60,"Nutmeg","2023-05-07",72.4589063700844
275087.238966242,5802987.96442424,33,"Nutmeg","2023-05-08",37.463263629979
275122.075691506,5803001.74479777,32,"Nutmeg","2023-05-08",37.463263629979
275028.749367606,5803007.97376096,19,"Nutmeg","2023-05-09",76.4067279960724
275100.872742015,5802982.75061788,44,"Nutmeg","2023-05-09",76.4067279960724
275105.339692598,5803001.74558252,87,"Nutmeg","2023-05-10",67.2057259467038
275039.041063192,5803012.75018787,24,"Nutmeg","2023-05-10",67.2057259467038
273331.390571294,5799995.94958067,42,"Nutmeg","2023-05-11",34.1257013774301
274501.024435349,5802247.1887744,78,"Nutmeg","2023-05-12",43.1954238955466
274310.139147609,5802648.94426482,16,"Nutmeg","2023-05-13",39.0264789985118
274301.228547725,5802610.94864306,35,"Nutmeg","2023-05-13",39.0264789985118
274323.657319603,5802631.41957473,87,"Nutmeg","2023-05-14",77.7112267847998
274277.55289034,5802572.20877038,62,"Nutmeg","2023-05-15",53.2238618232987
274309.604863527,5802614.69936325,25,"Nutmeg","2023-05-15",53.2238618232987
274288.790359166,5802523.78950005,55,"Nutmeg","2023-05-16",69.1808504253174
274259.933750545,5802535.66056156,24,"Nutmeg","2023-05-17",25.7798139798228
274152.979321769,5802487.84065229,24,"Nutmeg","2023-05-18",59.0490844960792
274121.135299635,5802491.25022872,21,"Nutmeg","2023-05-19",321.929835619847
274152.57122173,5802478.59561462,52,"Nutmeg","2023-05-20",40.519285194224
274177.748216189,5802470.88888314,19,"Nutmeg","2023-05-21",31.8568679601049
274145.955210255,5802472.90502051,27,"Nutmeg","2023-05-21",31.8568679601049
274154.961097491,5802484.0791799,23,"Nutmeg","2023-05-22",23.6290889233909
274157.606716107,5802499.03182133,19,"Nutmeg","2023-05-23",41.6462529478125
274172.85996172,5802460.27941646,37,"Nutmeg","2023-05-23",41.6462529478125
274147.549091841,5802485.59440612,26,"Nutmeg","2023-05-24",61.9985773612065
274106.147687178,5802439.445221,20,"Nutmeg","2023-05-24",61.9985773612065
274102.577129099,5802410.64329562,20,"Nutmeg","2023-05-25",41.4219019782015
274143.3651414,5802417.8621609,28,"Nutmeg","2023-05-25",41.4219019782015
274133.869363396,5802412.97551917,65,"Nutmeg","2023-05-26",37.1719636860086
274097.873579645,5802422.25228781,28,"Nutmeg","2023-05-26",37.1719636860086
274154.462439192,5802410.17487186,31,"Nutmeg","2023-05-27",47.6029546280269
274115.01319054,5802436.81690763,46,"Nutmeg","2023-05-27",47.6029546280269
274176.674422436,5802399.55705207,23,"Nutmeg","2023-05-29",52.0291582914627
274135.740200899,5802404.19228273,31,"Nutmeg","2023-05-30",41.2338205846943
274115.361046957,5802445.14326635,18,"Nutmeg","2023-05-31",77.8489063186351
274185.990350332,5802400.05125059,19,"Nutmeg","2023-06-01",36.696664324688
274194.38109207,5802435.77576074,28,"Nutmeg","2023-06-01",36.696664324688
274206.014129853,5802409.82262062,17,"Nutmeg","2023-06-02",55.564650893967
274342.583474789,5802488.73810221,16,"Nutmeg","2023-06-03",172.827690232392
274325.268504899,5801787.44108312,20,"Nutmeg","2023-06-04",59.6840554273121
274247.109137449,5801809.52361603,26,"Nutmeg","2023-06-05",87.8216898015167
274309.488029548,5801773.18784269,18,"Nutmeg","2023-06-06",34.3235418150817
274121.135909119,5801823.93439746,29,"Nutmeg","2023-06-07",184.413105565113
274130.992782377,5801755.95761233,22,"Nutmeg","2023-06-08",47.5849913196487
274331.557399153,5802494.02405307,22,"Nutmeg","2023-06-09",33.6036048041761
274432.054808046,5802604.43046226,35,"Prem","2023-01-15",226.518315291389
274455.241706493,5802716.32453299,43,"Prem","2023-01-16",17.0672214219858
274457.52068721,5802710.11419884,22,"Prem","2023-01-17",12.4654754482542
274554.528658396,5802268.35923435,32,"Prem","2023-01-19",15.6699010172963
274690.684512983,5802497.52937259,35,"Prem","2023-01-20",130.429239843812
274658.716703912,5802371.07841059,53,"Prem","2023-01-20",130.429239843812
274696.933907905,5802388.07262471,103,"Prem","2023-01-21",32.7473254813432
274685.598638896,5802418.79556407,145,"Prem","2023-01-21",32.7473254813432
274693.295082922,5802505.68530822,34,"Prem","2023-01-22",96.1894751319617
274684.073003427,5802409.93893296,309,"Prem","2023-01-22",96.1894751319617
274686.051048209,5802490.90468049,124,"Prem","2023-01-23",46.9199228334905
274690.28535332,5802444.17621145,89,"Prem","2023-01-23",46.9199228334905
274685.455894538,5802395.65875028,106,"Prem","2023-01-24",72.423626070111
274690.247556699,5802467.92369051,25,"Prem","2023-01-24",72.423626070111
274684.289459972,5802413.42156789,80,"Prem","2023-01-25",20.3496364057378
274682.923465877,5802434.22921125,214,"Prem","2023-01-26",42.4304007813573
274679.279988003,5802391.95553174,153,"Prem","2023-01-26",42.4304007813573
274704.210910211,5802434.49363972,298,"Prem","2023-01-27",171.877714609152
274799.640412646,5802577.44523588,120,"Prem","2023-01-27",171.877714609152
274804.773438198,5802562.70946246,64,"Prem","2023-01-28",166.626752286443
274692.287015849,5802439.78151867,69,"Prem","2023-01-28",166.626752286443
274685.213039016,5802420.05791108,45,"Prem","2023-01-29",53.9457386735345
274697.586419565,5802472.56545506,80,"Prem","2023-01-29",53.9457386735345
274692.173382216,5802451.15188436,130,"Prem","2023-01-30",40.3700600755668
274684.867318836,5802411.44844385,31,"Prem","2023-01-30",40.3700600755668
274793.217718508,5802559.14620433,52,"Prem","2023-01-31",144.007966929097
274690.577944241,5802458.13446602,376,"Prem","2023-01-31",144.007966929097
274692.944075764,5802444.50579501,255,"Prem","2023-02-01",34.9603814693686
274695.30109881,5802479.38663093,37,"Prem","2023-02-01",34.9603814693686
274831.016338447,5802497.92585818,43,"Prem","2023-02-02",33.8325363198983
274849.286135027,5802526.4013748,223,"Prem","2023-02-02",33.8325363198983
274883.654061579,5802517.9829497,238,"Prem","2023-02-03",37.7213897454628
274846.042294956,5802515.10923158,111,"Prem","2023-02-03",37.7213897454628
274819.988528105,5802520.06387814,75,"Prem","2023-02-04",60.4806185469
274880.322106926,5802524.27867191,410,"Prem","2023-02-04",60.4806185469
274873.769027578,5802524.29932072,84,"Prem","2023-02-05",61.7665664804295
274812.559538642,5802516.02241316,95,"Prem","2023-02-05",61.7665664804295
274824.625781436,5802507.59669536,149,"Prem","2023-02-06",29.1846323071367
274666.652858174,5802369.18681077,161,"Prem","2023-02-07",243.740798166639
274857.490541315,5802520.81317848,78,"Prem","2023-02-07",243.740798166639
274849.370933716,5802531.43966598,264,"Prem","2023-02-08",75.2608468640578
274781.85064289,5802564.68429558,30,"Prem","2023-02-08",75.2608468640578
274871.394568275,5802523.81575712,73,"Prem","2023-02-09",25.575823503324
274864.397427587,5802530.68895392,88,"Prem","2023-02-10",15.6093776945001
274837.646798306,5802520.06913108,118,"Prem","2023-02-11",61.5470890723198
274834.323574122,5802526.5697325,61,"Prem","2023-02-12",35.4114062862989
274869.642436478,5802529.12818068,191,"Prem","2023-02-12",35.4114062862989
274841.687723203,5802520.37106296,92,"Prem","2023-02-13",30.8750936486204
274856.93258233,5802547.2200048,29,"Prem","2023-02-13",30.8750936486204
274844.300695634,5802525.4251812,109,"Prem","2023-02-14",31.6495251983265
274845.553445062,5802557.04990356,51,"Prem","2023-02-14",31.6495251983265
274844.777571493,5802523.62237335,115,"Prem","2023-02-15",64.3906062791451
274869.903826141,5802516.96574954,83,"Prem","2023-02-16",36.8623536529529
274848.450324299,5802546.9420798,53,"Prem","2023-02-16",36.8623536529529
274861.641137753,5802523.9591282,60,"Prem","2023-02-17",125.331137584432
274840.413734921,5802509.80742898,25,"Prem","2023-02-18",30.7431542810555
274866.85337763,5802525.49458387,34,"Prem","2023-02-18",30.7431542810555
274870.306039724,5802524.54676188,37,"Prem","2023-02-19",27.4865692957041
274866.113922425,5802533.11366482,52,"Prem","2023-02-20",24.3938405820275
274394.928418897,5801852.50220648,45,"Prem","2023-02-21",24.3860403533046
274392.635359793,5801830.8131994,63,"Prem","2023-02-22",56.4511307908852
274413.754782436,5801883.16489617,25,"Prem","2023-02-22",56.4511307908852
274389.496092158,5801842.07245766,58,"Prem","2023-02-23",30.5644294710854
274402.601102584,5801869.68482899,53,"Prem","2023-02-23",30.5644294710854
274407.058557636,5801859.53952061,45,"Prem","2023-02-24",19.4903606974413
274382.284108578,5801849.03112618,17,"Prem","2023-02-25",33.7875766403838
274410.925705032,5801866.9548336,48,"Prem","2023-02-25",33.7875766403838
274393.432744647,5801831.96212483,67,"Prem","2023-02-26",18.6548736757676
274222.273543411,5801813.80280258,65,"Prem","2023-02-27",36.4984064650413
274221.702937361,5801803.90089346,29,"Prem","2023-02-28",12.4410730351059
274225.641394144,5801812.03363031,39,"Prem","2023-03-01",31.9852476733052
274255.572062876,5801800.7548388,32,"Prem","2023-03-01",31.9852476733052
274230.040270918,5801793.64266928,68,"Prem","2023-03-02",22.1318141563792
274216.278744529,5801757.63264629,84,"Prem","2023-03-03",27.6575805660621
274196.274821423,5801696.96082124,95,"Prem","2023-03-04",41.6847614639005
274222.586618096,5801729.29205527,16,"Prem","2023-03-04",41.6847614639005
274687.812089882,5802443.95351126,84,"Prem","2023-03-05",27.8616830995733
274878.846175236,5802534.43741601,98,"Prem","2023-03-06",29.8582080860176
274861.639578204,5802532.01578822,132,"Prem","2023-03-07",20.4177910376928
274833.54111772,5802508.26253991,143,"Prem","2023-03-08",54.7342470551349
274882.415893518,5802532.90181935,267,"Prem","2023-03-08",54.7342470551349
274422.762621679,5801849.53378094,236,"Prem","2023-03-09",22.7431123941483
274226.336358937,5801770.48493457,93,"Prem","2023-03-10",93.4804968125641
274318.706574969,5801784.8496996,25,"Prem","2023-03-10",93.4804968125641
274215.771015589,5801749.76290482,55,"Prem","2023-03-11",33.2305582293689
274240.826205551,5801771.59195556,81,"Prem","2023-03-11",33.2305582293689
274212.851054068,5801746.79658474,97,"Prem","2023-03-12",14.0402743891458
275140.46613064,5801783.22097802,27,"Prem","2023-03-13",117.333826923205
274485.195314495,5802082.60672892,24,"Riley","2023-06-12",32.0985050710539
274488.797323791,5802094.03892662,18,"Riley","2023-06-16",174.065282257004
274615.327980339,5802316.64610381,21,"Riley","2023-06-17",67.6390648491683
274682.890924914,5802352.55667094,22,"Riley","2023-06-18",82.5438222270768
274632.96375378,5802305.15643936,20,"Riley","2023-06-19",175.360540483347
274506.969863987,5802183.1857097,19,"Riley","2023-06-19",175.360540483347
274540.638564088,5802174.50143511,19,"Riley","2023-06-20",66.4798851164619
274389.061855621,5802132.1901735,34,"Riley","2023-06-21",197.40392700465
274529.292039417,5802200.30194495,16,"Riley","2023-06-22",62.926866380143
274466.386959454,5802198.64621935,37,"Riley","2023-06-22",62.926866380143
274464.887776602,5802212.18272477,23,"Riley","2023-06-23",71.793287742014
274460.421415291,5802203.84522802,21,"Riley","2023-06-25",47.4432122718272
274483.794410442,5802139.06031206,22,"Riley","2023-06-26",47.605736802337
