"date_bird","daily_dist","id"
2023-03-16,2431.69443875909,"Aurora"
2023-03-17,3540.11152240242,"Aurora"
2023-03-18,3095.50999482691,"Aurora"
2023-03-19,3528.293475471,"Aurora"
2023-03-20,3168.95706806323,"Aurora"
2023-03-21,2312.81970368409,"Aurora"
2023-03-22,3334.89365639493,"Aurora"
2023-03-23,2788.06643500649,"Aurora"
2023-03-24,2371.35092435713,"Aurora"
2023-03-25,3598.17650159754,"Aurora"
2023-03-26,2422.82935439555,"Aurora"
2023-03-27,1973.14860616868,"Aurora"
2023-03-28,2973.64737161995,"Aurora"
2023-03-29,4324.16570034725,"Aurora"
2023-03-30,2935.8763241219,"Aurora"
2023-03-31,3298.34745022994,"Aurora"
2023-04-01,3700.55177159693,"Aurora"
2023-04-02,2302.24523717262,"Aurora"
2023-04-03,3028.42470627607,"Aurora"
2023-04-04,4363.31851004744,"Aurora"
2023-04-05,2732.13122983186,"Aurora"
2023-04-06,1735.34791412903,"Aurora"
2023-04-07,1644.85989510307,"Aurora"
2023-04-08,1596.70357519019,"Aurora"
2023-04-09,1843.08089031964,"Aurora"
2023-04-10,4480.14773565766,"Aurora"
2023-04-11,2538.92231831302,"Aurora"
2023-04-12,2197.61420705786,"Aurora"
2023-04-13,3306.47888722845,"Aurora"
2023-04-14,2842.4238622763,"Aurora"
2023-04-15,2536.81428806314,"Aurora"
2023-04-16,3343.64660682169,"Aurora"
2023-04-17,4061.44598203813,"Aurora"
2023-04-18,3192.72988160858,"Aurora"
2023-04-19,2932.4993188196,"Aurora"
2023-04-20,3137.32788022041,"Aurora"
2023-04-21,1344.08715688854,"Aurora"
2023-04-22,2425.85035144996,"Aurora"
2023-04-23,2356.84565410031,"Aurora"
2023-04-24,3945.19806946868,"Aurora"
2023-04-25,3748.58828628593,"Aurora"
2023-04-26,3613.67706505044,"Aurora"
2023-04-27,4099.84450059141,"Aurora"
2023-04-28,2912.38684173682,"Aurora"
2023-04-29,1703.71424165871,"Aurora"
2023-04-30,2324.62429562102,"Aurora"
2023-05-01,3621.02698254149,"Aurora"
2023-05-02,4176.53078034077,"Aurora"
2023-05-03,2880.46804186342,"Aurora"
2023-05-04,5534.98026318992,"Aurora"
2023-05-05,2185.80124461356,"Aurora"
2023-05-06,5316.67215108616,"Aurora"
2023-05-07,4188.27052261219,"Aurora"
2023-05-08,4197.24777891446,"Aurora"
2023-05-09,2490.87536690194,"Aurora"
2023-05-10,4288.41303016345,"Aurora"
2023-05-11,3232.73508698955,"Aurora"
2023-05-12,3789.7070737319,"Aurora"
2023-05-13,2421.3926057653,"Aurora"
2023-05-14,3231.03803498992,"Aurora"
2023-05-15,4045.21667534752,"Aurora"
2023-05-16,3285.79617944064,"Aurora"
2023-05-17,2054.97004187281,"Aurora"
2023-05-18,3245.41995824736,"Aurora"
2023-05-19,2766.954276064,"Aurora"
2023-05-20,2067.04165818692,"Aurora"
2023-05-21,2977.78188283934,"Aurora"
2023-05-22,2617.21092277308,"Aurora"
2023-05-23,2400.72096230466,"Aurora"
2023-05-24,2643.68596316786,"Aurora"
2023-05-25,2589.68180580443,"Aurora"
2023-05-26,2872.56340667464,"Aurora"
2023-05-27,3401.05125879838,"Aurora"
2023-05-28,1724.15357339519,"Aurora"
2023-05-29,2140.28410894938,"Aurora"
2023-05-30,1696.3852453287,"Aurora"
2023-05-31,1984.95766074926,"Aurora"
2023-06-01,1892.55619030648,"Aurora"
2023-06-02,3719.97441198901,"Aurora"
2023-06-03,1768.37237281662,"Aurora"
2023-06-04,2411.26616524921,"Aurora"
2023-06-05,2962.91901568442,"Aurora"
2023-06-06,5947.3642336422,"Aurora"
2023-06-07,1672.06260189976,"Aurora"
2023-06-08,2442.81927092274,"Aurora"
2023-06-09,2925.9323703374,"Aurora"
2023-06-10,1937.42289658245,"Aurora"
2023-06-11,2744.35095018668,"Aurora"
2023-06-12,1995.290145519,"Aurora"
2023-06-13,1845.19461132405,"Aurora"
2023-06-14,1895.40683866251,"Aurora"
2023-06-15,1947.5425976065,"Aurora"
2023-06-16,2118.17042259529,"Aurora"
2023-06-17,2912.29766293627,"Aurora"
2023-06-18,2004.99435893689,"Aurora"
2023-06-19,2043.4837620998,"Aurora"
2023-06-20,1824.34229047235,"Aurora"
2023-06-21,2078.41032262714,"Aurora"
2023-06-22,1899.1701386915,"Aurora"
2023-06-23,1600.52457301419,"Aurora"
2023-06-24,1920.1968819593,"Aurora"
2023-06-25,2257.06139780014,"Aurora"
2023-06-26,2501.2788201939,"Aurora"
2023-06-27,3806.17720561588,"Aurora"
2023-06-28,2794.63869986193,"Aurora"
2023-06-29,5140.91052862014,"Aurora"
2023-06-30,2646.71657710841,"Aurora"
2023-07-01,2303.34722588071,"Aurora"
2023-07-02,4699.29143264073,"Aurora"
2023-07-03,2799.05780250947,"Aurora"
2023-07-04,736.467096296298,"Aurora"
2023-07-05,2191.9006223316,"Aurora"
2023-07-06,3779.59399575501,"Aurora"
2023-07-07,2880.4119035582,"Aurora"
2023-07-08,2548.44363603409,"Aurora"
2023-07-09,1848.89151986696,"Aurora"
2023-07-10,1448.04452203241,"Aurora"
2023-07-11,2707.10545312299,"Aurora"
2023-07-12,3954.07912103719,"Aurora"
2023-07-13,2037.34107063281,"Aurora"
2023-07-14,2460.20471576571,"Aurora"
2023-07-15,1759.68636408592,"Aurora"
2023-07-16,1644.19090320174,"Aurora"
2023-07-17,2928.80087283012,"Aurora"
2023-07-18,2960.39402179328,"Aurora"
2023-07-19,3144.79700640508,"Aurora"
2023-07-20,1988.24042189619,"Aurora"
2023-07-21,2629.78662128346,"Aurora"
2023-07-22,3203.2677010998,"Aurora"
2023-07-23,3639.80098165014,"Aurora"
2023-07-24,2849.82652783749,"Aurora"
2023-07-25,3241.40135179202,"Aurora"
2023-07-26,4092.32170852119,"Aurora"
2023-07-27,3419.94592963348,"Aurora"
2023-07-28,2600.1957128364,"Aurora"
2023-07-29,1030.20792696124,"Aurora"
2023-07-30,2540.14109684003,"Aurora"
2023-07-31,3850.22357976468,"Aurora"
2023-08-01,4132.3338633242,"Aurora"
2023-08-02,4376.17425510461,"Aurora"
2023-08-03,2648.39820021758,"Aurora"
2023-06-10,832.731399947409,"Avery"
2023-06-11,774.723614497194,"Avery"
2023-06-12,688.342217860205,"Avery"
2023-06-13,641.960405121216,"Avery"
2023-06-14,834.690701737195,"Avery"
2023-06-15,1125.14878134675,"Avery"
2023-06-16,1435.66270603524,"Avery"
2023-06-17,2128.98880960212,"Avery"
2023-06-18,1448.06056322231,"Avery"
2023-06-19,2004.56498423913,"Avery"
2023-06-20,2415.61684454522,"Avery"
2023-06-21,2683.04527341172,"Avery"
2023-06-22,2341.4355839735,"Avery"
2023-06-23,1942.60536487171,"Avery"
2023-06-24,2176.11744472233,"Avery"
2023-06-25,1377.88212590569,"Avery"
2023-06-26,2745.02434285939,"Avery"
2023-06-27,3418.34469802204,"Avery"
2023-06-28,1985.24405243731,"Avery"
2023-06-29,2587.64999667841,"Avery"
2023-06-30,2466.69212596604,"Avery"
2023-07-01,2324.63764008874,"Avery"
2023-07-02,2136.62394171893,"Avery"
2023-07-03,2435.73046636023,"Avery"
2023-07-04,2666.30731928582,"Avery"
2023-07-05,1635.10617755495,"Avery"
2023-07-06,2619.24788146784,"Avery"
2023-07-07,2844.14273977197,"Avery"
2023-07-08,2244.47577396661,"Avery"
2023-07-09,2530.85641894639,"Avery"
2023-07-10,2155.20534152634,"Avery"
2023-07-11,1194.14528920089,"Avery"
2023-07-12,1413.2260016576,"Avery"
