"npoints","id","date","distance_previous","longitude","latitude"
9,"Iona",2023-06-28,105.677491951663,144.43628777416,-37.9003440011696
37,"Iona",2023-06-29,34.8539587229709,144.435904425746,-37.900423307735
32,"Iona",2023-06-30,11.6630226133576,144.435897827488,-37.9003183842719
43,"Iona",2023-07-01,37.7245531044557,144.436305556386,-37.9002131087729
33,"Iona",2023-07-02,21.7175736229463,144.436059200975,-37.9002004682614
10,"Iona",2023-07-03,40.8052618880777,144.436016845796,-37.9005664825742
10,"Iona",2023-07-04,18.055281643371,144.436212158186,-37.9006164551565
21,"Iona",2023-07-05,23.0174100412672,144.436099824667,-37.9008037024035
32,"Iona",2023-07-06,43.2780755248379,144.43638467799,-37.9004858732888
55,"Iona",2023-07-07,91.3033705249332,144.436994795385,-37.89982057112
49,"Iona",2023-07-08,21.4838408199039,144.437238420762,-37.8998339906153
49,"Iona",2023-07-09,4.46102401909353,144.437230012838,-37.8997943644838
54,"Iona",2023-07-10,6.81596330758887,144.437181260824,-37.8997466476266
30,"Iona",2023-07-11,9.73726122814212,144.437255350745,-37.8998118082806
29,"Iona",2023-07-12,7.81138712958732,144.437226920274,-37.8997451519303
40,"Iona",2023-07-13,8.38481856430541,144.437261581332,-37.8996747973607
54,"Iona",2023-07-14,76.2303122997019,144.43723438344,-37.9003610973766
10,"Iona",2023-07-15,110.968099617509,144.437510681306,-37.8993858338531
32,"Iona",2023-07-16,324.659571170064,144.434385778419,-37.9009416121667
46,"Iona",2023-07-17,268.207880597861,144.4370880132,-37.8998228988301
29,"Iona",2023-07-18,126.323489565788,144.437316368919,-37.8986995303882
35,"Iona",2023-07-19,315.243151197296,144.434759964154,-37.9006893739433
41,"Iona",2023-07-20,59.6344096371554,144.434218988128,-37.9010130720704
43,"Iona",2023-07-21,216.921494900777,144.436497178304,-37.90026544977
32,"Iona",2023-07-22,81.8987489611288,144.437260150762,-37.899842739218
10,"Iona",2023-07-23,2.53886609315058,144.437245178052,-37.8998622894584
40,"Iona",2023-07-24,11.1714802807761,144.437275314339,-37.8997645378246
58,"Iona",2023-07-25,7.95088737715307,144.437206136731,-37.8997184490653
56,"Iona",2023-07-26,2.17618080010288,144.437230246276,-37.8997140612808
48,"Iona",2023-07-27,41.4534923166555,144.43769963725,-37.8996812522488
60,"Iona",2023-07-28,43.7075373411905,144.437241618118,-37.8998338065313
60,"Iona",2023-07-29,8.9699336096221,144.437215678067,-37.8999119441317
59,"Iona",2023-07-30,1.37913894833811,144.437210083356,-37.899900339627
60,"Iona",2023-07-31,13.7492863222301,144.43733240754,-37.8998232524168
61,"Iona",2023-08-01,52.2105397650128,144.437453973013,-37.9002835635069
57,"Iona",2023-08-02,44.5802738238458,144.437252646741,-37.8999150594857
61,"Iona",2023-08-03,21.2466815952837,144.437379180025,-37.9000780702136
57,"Iona",2023-08-04,18.6833398748771,144.437167519074,-37.9000642350472
4,"Prem",2023-01-13,441.425351190267,144.432586669922,-37.8986434936563
12,"Prem",2023-01-14,550.850787490696,144.437189738014,-37.8952798844514
41,"Prem",2023-01-15,221.112557030889,144.434875862462,-37.8960574103671
68,"Prem",2023-01-16,97.8835136205908,144.434891644651,-37.8951758217358
49,"Prem",2023-01-17,1.37549108077703,144.434881093476,-37.895184964606
13,"Prem",2023-01-18,610.79735614279,144.437894380217,-37.9001414991388
49,"Prem",2023-01-19,201.190929643956,144.435915888603,-37.8992325140626
63,"Prem",2023-01-20,180.380780248246,144.43721977285,-37.8979785862248
73,"Prem",2023-01-21,37.276504356143,144.437612666178,-37.8981043187053
83,"Prem",2023-01-22,33.6165123702139,144.437536952582,-37.8978075240003
78,"Prem",2023-01-23,46.402413087383,144.43749784831,-37.8973907080796
73,"Prem",2023-01-24,63.5016966084776,144.437449207344,-37.8979613945463
74,"Prem",2023-01-25,15.0882451621336,144.437370303285,-37.898082064047
85,"Prem",2023-01-26,26.0416573919348,144.437420474613,-37.8978508895507
89,"Prem",2023-01-27,70.4649146458783,144.437949365845,-37.8973742296342
84,"Prem",2023-01-28,9.88408886656364,144.438018258668,-37.8973039014678
84,"Prem",2023-01-29,55.8845472162719,144.437535967428,-37.8976315090584
80,"Prem",2023-01-30,6.959346656657,144.437503242602,-37.8976885796014
87,"Prem",2023-01-31,26.9601173349491,144.437652238404,-37.8974763723711
81,"Prem",2023-02-01,12.1289438188875,144.437555948906,-37.8975545624685
85,"Prem",2023-02-02,165.438571979594,144.439292638379,-37.8969829784516
91,"Prem",2023-02-03,28.8572496622667,144.439615773655,-37.8970276552633
93,"Prem",2023-02-04,2.66840460548034,144.439601775245,-37.8970063326119
80,"Prem",2023-02-05,36.1665942531578,144.439190673968,-37.897006464603
84,"Prem",2023-02-06,6.63753124188882,144.439235687416,-37.8970544453943
84,"Prem",2023-02-07,93.8338319519902,144.438422439845,-37.8976013150372
75,"Prem",2023-02-08,104.47720531869,144.439234822213,-37.8969148765754
81,"Prem",2023-02-09,20.9067623283769,144.439463485853,-37.8969661572541
78,"Prem",2023-02-10,7.39053027647518,144.43954741648,-37.8969633151755
81,"Prem",2023-02-11,31.8110029759631,144.439192030285,-37.8970161722182
81,"Prem",2023-02-12,17.2824439505569,144.439363267178,-37.8969398786481
74,"Prem",2023-02-13,4.5582399319989,144.43931208444,-37.8969462627758
73,"Prem",2023-02-14,7.55315606802488,144.439298655981,-37.8968790655637
73,"Prem",2023-02-15,17.0411359838732,144.43934338704,-37.8970284136747
74,"Prem",2023-02-16,16.4649534740673,144.439492302779,-37.8969385817927
74,"Prem",2023-02-17,7.05797822209568,144.439414771421,-37.8969549235038
77,"Prem",2023-02-18,6.35562284469113,144.439421220399,-37.8970119427957
80,"Prem",2023-02-19,4.35127977606262,144.439455413806,-37.8969836236253
71,"Prem",2023-02-20,8.64316352954157,144.439543818015,-37.8969496606714
78,"Prem",2023-02-21,829.798820553327,144.434016887855,-37.9030065292685
77,"Prem",2023-02-22,8.19566168088497,144.433985722844,-37.9029369603443
78,"Prem",2023-02-23,7.21284301565786,144.433965047335,-37.9028740908055
78,"Prem",2023-02-24,11.0829451403448,144.43409103006,-37.902873161563
76,"Prem",2023-02-25,5.67216482126552,144.434094479376,-37.9028221432579
72,"Prem",2023-02-26,23.6063754853012,144.43394576181,-37.9029991362134
75,"Prem",2023-02-27,164.630701970843,144.432102457568,-37.9032555136257
72,"Prem",2023-02-28,6.07725402598035,144.432033750761,-37.9032497936035
74,"Prem",2023-03-01,7.80333879038743,144.432122101597,-37.9032435032024
72,"Prem",2023-03-02,9.46755730106177,144.432030571847,-37.9032883644556
74,"Prem",2023-03-03,46.1854871145934,144.432000443869,-37.9037036896791
74,"Prem",2023-03-04,60.9261618182091,144.431738982532,-37.904211869261
64,"Prem",2023-03-05,895.194882246913,144.437583684994,-37.8976111413002
70,"Prem",2023-03-06,187.157865698995,144.439542933995,-37.8969542368512
66,"Prem",2023-03-07,14.283133557531,144.439380992526,-37.8969634085767
72,"Prem",2023-03-08,8.80238714134876,144.439473682404,-37.8969932665788
78,"Prem",2023-03-09,807.192203684456,144.434259268096,-37.902975816068
65,"Prem",2023-03-10,184.525120740684,144.432287363065,-37.9035426221744
72,"Prem",2023-03-11,21.8037496023764,144.432097117298,-37.903668509746
68,"Prem",2023-03-12,20.6561497809975,144.431920219951,-37.9037908666787
15,"Prem",2023-03-13,930.970412568707,144.442500814597,-37.9036056520276
19,"Rove",2023-01-14,545.920007021299,144.428552727921,-37.9005642943314
62,"Rove",2023-01-15,547.934437786355,144.434007706326,-37.9029466568567
81,"Rove",2023-01-16,9.86419990672995,144.43389610069,-37.9029380426242
85,"Rove",2023-01-17,12.8707806686112,144.434023150382,-37.9028805454285
74,"Rove",2023-01-18,51.160771971868,144.433466318142,-37.90274754132
37,"Rove",2023-01-19,70.9693924327474,144.434166985798,-37.9030644185466
65,"Rove",2023-01-20,91.6187537249009,144.433257821967,-37.9026618371174
73,"Rove",2023-01-21,2.96766998932581,144.433283139587,-37.9026441705311
77,"Rove",2023-01-22,79.3165499842026,144.432587462791,-37.9030986639759
76,"Rove",2023-01-23,89.2594528660041,144.431581999161,-37.902990542022
83,"Rove",2023-01-24,5.44820560236201,144.431547969362,-37.9030315446306
80,"Rove",2023-01-25,111.584161385091,144.432816314728,-37.9030452251835
81,"Rove",2023-01-26,4.42239121447027,144.43283212931,-37.9030074132493
82,"Rove",2023-01-27,28.3514748215781,144.433086860967,-37.9028509654256
83,"Rove",2023-01-28,30.9884969390706,144.433322401028,-37.9026434107007
84,"Rove",2023-01-29,105.968823638072,144.43440864192,-37.9030560544157
84,"Rove",2023-01-30,245.069799211427,144.431625366273,-37.9029603232158
83,"Rove",2023-01-31,4.95539927859692,144.43168033473,-37.9029505628252
82,"Rove",2023-02-01,13.3420918584767,144.431561353751,-37.9030250921846
83,"Rove",2023-02-02,3.52550751000771,144.431582715125,-37.9029982234047
82,"Rove",2023-02-03,3.71605301179076,144.431542373316,-37.9029882943169
81,"Rove",2023-02-04,1.98631331964094,144.431562258951,-37.9029967698104
80,"Rove",2023-02-05,66.6861841128152,144.432305336074,-37.9031156540418
74,"Rove",2023-02-06,64.625662425512,144.431585363505,-37.9029998779799
74,"Rove",2023-02-07,4.97031180579006,144.431587219359,-37.9029551326029
75,"Rove",2023-02-08,9.25642588103773,144.431549072346,-37.9030328369667
79,"Rove",2023-02-09,8.34696677581716,144.431597745897,-37.9029682980726
64,"Rove",2023-02-10,1.91814812529732,144.431613683765,-37.9029800892242
78,"Rove",2023-02-11,2.31410792535854,144.431587806197,-37.902983836722
77,"Rove",2023-02-12,208.614945168817,144.433957186631,-37.9029047087186
69,"Rove",2023-02-13,209.027612123447,144.431582243608,-37.9029653245562
73,"Rove",2023-02-14,2.618012066233,144.43159526669,-37.9029441207128
72,"Rove",2023-02-15,17.3384165459888,144.431779649481,-37.9028889338773
75,"Rove",2023-02-16,190.596376111488,144.433946126335,-37.9029107666729
62,"Rove",2023-02-17,1.43229785198556,144.433961437608,-37.9029151547509
71,"Rove",2023-02-18,2.06089027621826,144.433938469644,-37.9029114952727
77,"Rove",2023-02-19,1.22759390928416,144.433925281893,-37.9029078793674
74,"Rove",2023-02-20,5.46944821154383,144.433968209023,-37.902872240288
75,"Rove",2023-02-21,7.10545843158366,144.433901367201,-37.9029081726317
66,"Rove",2023-02-22,8.33636078009696,144.433972676591,-37.9029576272939
73,"Rove",2023-02-23,4.40548980773734,144.433961006246,-37.9029190377626
72,"Rove",2023-02-24,15.9601809088724,144.434116575478,-37.9028450648438
75,"Rove",2023-02-25,3.22694905339917,144.434081420955,-37.9028367615337
77,"Rove",2023-02-26,18.5615694428522,144.433944702176,-37.9029641090178
72,"Rove",2023-02-27,163.941593255094,144.432106653697,-37.9032080439557
68,"Rove",2023-02-28,165.756080679901,144.433976341706,-37.9030225978405
74,"Rove",2023-03-01,16.5029029491958,144.434116672783,-37.9029239450026
76,"Rove",2023-03-02,5.04184012360355,144.434164348249,-37.9028987384512
67,"Rove",2023-03-03,25.946171962392,144.433872052084,-37.9029300178316
71,"Rove",2023-03-04,7.77516499155173,144.433959531345,-37.9029400249633
66,"Rove",2023-03-05,3.45159929954702,144.43395186916,-37.9029705163421
71,"Rove",2023-03-06,21.8483390454297,144.434200233186,-37.9029714558837
74,"Rove",2023-03-07,8.31544288172307,144.434111517808,-37.9029455960857
79,"Rove",2023-03-08,12.8341617925649,144.434257410733,-37.9029448787157
68,"Rove",2023-03-09,4.96134445659019,144.434269400278,-37.902988546086
63,"Rove",2023-03-10,93.1026970000208,144.433289302796,-37.9033050552207
66,"Rove",2023-03-11,108.989887371178,144.432149945079,-37.9036907428363
71,"Rove",2023-03-12,19.6213635955815,144.431943221847,-37.903757122234
65,"Rove",2023-03-13,8.90522400522618,144.431842040925,-37.9037597069953
20,"Rove",2023-03-14,158.978936848383,144.433570861795,-37.9033424377901
14,"Valentine",2023-01-14,399.798024790226,144.438829694486,-37.9019091470411
56,"Valentine",2023-01-15,57.9831265517406,144.438689640734,-37.9024194993225
86,"Valentine",2023-01-16,236.286935136208,144.436210454809,-37.9032385627015
87,"Valentine",2023-01-17,945.186202235897,144.43901447822,-37.8950199262121
84,"Valentine",2023-01-18,497.047191369353,144.444432393755,-37.8937507363403
81,"Valentine",2023-01-19,52.3567154764736,144.443960118206,-37.8934637945957
87,"Valentine",2023-01-20,79.3713986658107,144.44391991818,-37.8941780188865
82,"Valentine",2023-01-21,49.8117176012979,144.444005826002,-37.8937345369417
86,"Valentine",2023-01-22,131.050036454432,144.442987841107,-37.8928727883384
86,"Valentine",2023-01-23,163.071261730617,144.444419327568,-37.8938058814802
84,"Valentine",2023-01-24,18.486236103427,144.444255101725,-37.8937020078633
83,"Valentine",2023-01-25,32.7324458413888,144.444584857944,-37.8938385377828
80,"Valentine",2023-01-26,75.1516998633551,144.443856812873,-37.894192601024
79,"Valentine",2023-01-27,73.0856868553352,144.444532949677,-37.8938101274566
78,"Valentine",2023-01-28,40.1586780502338,144.444092187875,-37.893716078876
84,"Valentine",2023-01-29,20.2873436632921,144.4443201331,-37.8937436972203
82,"Valentine",2023-01-30,29.3501135846771,144.4446132006,-37.8938700052031
82,"Valentine",2023-01-31,38.7493237652924,144.44417348675,-37.8938499546688
85,"Valentine",2023-02-01,27.4380597019803,144.444042070847,-37.8936258205644
83,"Valentine",2023-02-02,22.7209146870055,144.44427729158,-37.8937103091211
81,"Valentine",2023-02-03,18.9331135000194,144.444069002707,-37.8936674330763
83,"Valentine",2023-02-04,1.35239001659247,144.444075986583,-37.8936565813076
76,"Valentine",2023-02-05,12.6390131866952,144.444219087063,-37.8936666189543
80,"Valentine",2023-02-06,9.71325039763726,144.444112586714,-37.8936896802915
77,"Valentine",2023-02-07,33.1406181917245,144.444478815189,-37.8937595418236
77,"Valentine",2023-02-08,2.07442783551418,144.444496847858,-37.8937715805447
78,"Valentine",2023-02-09,5.82572878756362,144.44443218497,-37.8937828848689
69,"Valentine",2023-02-10,34.2107870091264,144.444055971937,-37.8937049534789
80,"Valentine",2023-02-11,47.6226517229742,144.44458179477,-37.8938067913281
79,"Valentine",2023-02-12,5.51661079379533,144.444531790816,-37.8937768093526
77,"Valentine",2023-02-13,2.38764391228591,144.444508341796,-37.8937659822821
78,"Valentine",2023-02-14,5.79114799406143,144.444535084257,-37.8938136468976
76,"Valentine",2023-02-15,42.9163862487458,144.444062684733,-37.8937172639168
75,"Valentine",2023-02-16,45.3766495619209,144.444547322263,-37.8938571168505
76,"Valentine",2023-02-17,6.04227244149728,144.444480293598,-37.8938452572745
72,"Valentine",2023-02-18,9.70482640450519,144.444531122861,-37.893767674902
76,"Valentine",2023-02-19,37.9285942238636,144.444102638623,-37.8937300132227
74,"Valentine",2023-02-20,2.33935161937286,144.444107055617,-37.8937092343733
74,"Valentine",2023-02-21,7.4648527062858,144.444143759203,-37.8936486116215
69,"Valentine",2023-02-22,5.53069594456312,144.444118333949,-37.8936941727672
73,"Valentine",2023-02-23,4.37564320820206,144.444071312483,-37.8937070141371
74,"Valentine",2023-02-24,27.8327016520777,144.444376971203,-37.8937716615846
71,"Valentine",2023-02-25,39.2777204440484,144.444026247144,-37.8935527540569
75,"Valentine",2023-02-26,41.7034760480632,144.444424844848,-37.8937560530485
75,"Valentine",2023-02-27,32.3263634406231,144.444148557516,-37.8935640981276
71,"Valentine",2023-02-28,24.63180010579,144.444195167237,-37.8937828718523
73,"Valentine",2023-03-01,121.573964382034,144.443005912266,-37.8932252141693
76,"Valentine",2023-03-02,36.3670858221572,144.442607478635,-37.8931379821986
74,"Valentine",2023-03-03,129.702107079489,144.443991995649,-37.8935393258958
61,"Valentine",2023-03-04,25.004469542632,144.444148579412,-37.8937272872211
70,"Valentine",2023-03-05,34.0143630859601,144.443906292171,-37.893488530201
72,"Valentine",2023-03-06,24.732315766413,144.444093280379,-37.8936548762931
70,"Valentine",2023-03-07,45.6226222356811,144.444568307064,-37.8938196999787
72,"Valentine",2023-03-08,27.4409823799362,144.444296943634,-37.8939415618877
74,"Valentine",2023-03-09,38.2670699529241,144.444092621663,-37.8936372705562
73,"Valentine",2023-03-10,40.2730117819148,144.44450838259,-37.8937890563654
73,"Valentine",2023-03-11,4.58597353615523,144.444548097376,-37.893815811383
70,"Valentine",2023-03-12,24.0167662300255,144.444338117043,-37.8936775755123
73,"Valentine",2023-03-13,25.8669887185692,144.444051037084,-37.8936272712718
73,"Valentine",2023-03-14,61.4516148646124,144.444576942773,-37.89399154885
73,"Valentine",2023-03-15,19.6991433585888,144.444617284428,-37.8938170133256
73,"Valentine",2023-03-16,142.807501781061,144.443515726957,-37.8947618049731
73,"Valentine",2023-03-17,90.1683541740254,144.44453701788,-37.8948299462722
73,"Valentine",2023-03-18,111.127952787191,144.444556458366,-37.8938290844322
46,"Valentine",2023-03-19,9.73697700391296,144.444662326459,-37.8938546505128
51,"Valentine",2023-03-20,60.4397369910158,144.444062775274,-37.8935888701941
65,"Valentine",2023-03-21,34.1604818689685,144.443853287714,-37.8933297972639
69,"Valentine",2023-03-22,116.529527124379,144.442604839014,-37.8929792212327
66,"Valentine",2023-03-23,72.714071598482,144.442255425071,-37.8935727785344
70,"Valentine",2023-03-24,67.7108531823737,144.44241224024,-37.8929756710842
68,"Valentine",2023-03-25,12.5093312542101,144.442451476435,-37.8928673690201
69,"Valentine",2023-03-26,214.524085631844,144.444596884897,-37.8937856702086
66,"Valentine",2023-03-27,2.00003896908479,144.444577303814,-37.8937765179463
38,"Valentine",2023-03-28,123.956842704313,144.443403947907,-37.8943946240636
44,"Valentine",2023-03-29,156.541964190602,144.442305131432,-37.8932855780149
45,"Valentine",2023-03-30,3.06985344298702,144.442302788632,-37.8932579888624
67,"Valentine",2023-03-31,11.899258338498,144.442173288908,-37.8932889113368
70,"Valentine",2023-04-01,1.19308833905257,144.442171805762,-37.8932995935533
70,"Valentine",2023-04-02,9.38406481864544,144.442243303603,-37.8932368687862
70,"Valentine",2023-04-03,31.1696527961829,144.442407662498,-37.8929881506055
68,"Valentine",2023-04-04,56.0450540574276,144.442229551508,-37.8934728398803
69,"Valentine",2023-04-05,23.0528962426691,144.441977459503,-37.8935294775064
68,"Valentine",2023-04-06,15.5286688837001,144.442153930686,-37.8935321920416
65,"Valentine",2023-04-07,32.7714666504058,144.441794997003,-37.8934532752572
38,"Valentine",2023-04-08,913.545699271785,144.433025962602,-37.8978604769677
38,"Valentine",2023-04-09,78.1629701269142,144.43304885061,-37.8971566652234
33,"Valentine",2023-04-10,76.3731252781257,144.43294363287,-37.8978395173846
51,"Valentine",2023-04-11,66.6249733221098,144.432492125638,-37.8973577164931
64,"Valentine",2023-04-12,49.3520607632566,144.432663439721,-37.8977810147699
45,"Valentine",2023-04-13,78.6506918533398,144.43309190536,-37.8971592373463
64,"Valentine",2023-04-14,21.3925229995076,144.433335065884,-37.8971605302041
64,"Valentine",2023-04-15,10.7244514991228,144.43335866943,-37.8970657588107
44,"Valentine",2023-04-16,9.7402296387543,144.433269847881,-37.897118135318
66,"Valentine",2023-04-17,45.5982067158262,144.433095296394,-37.8967314056483
67,"Valentine",2023-04-18,50.4705854933032,144.43308474414,-37.8971859377085
62,"Valentine",2023-04-19,12.6923420798315,144.433097839167,-37.8970720845619
65,"Valentine",2023-04-20,19.0940930938988,144.433192091838,-37.8972270090749
65,"Valentine",2023-04-21,49.5187566642082,144.432642775624,-37.8971297050877
65,"Valentine",2023-04-22,54.9389370449172,144.432373516384,-37.8975762001066
65,"Valentine",2023-04-23,3.27614956585593,144.432383610603,-37.8975477952853
65,"Valentine",2023-04-24,53.1552982095652,144.432982224852,-37.8976128212718
65,"Valentine",2023-04-25,102.948905409424,144.433596099387,-37.8968233553888
42,"Valentine",2023-04-26,89.0650806058962,144.434527079275,-37.8965081715188
61,"Valentine",2023-04-27,41.8600928251364,144.43426913874,-37.8961913313596
62,"Valentine",2023-04-28,30.1988792608286,144.434137159967,-37.8959402269396
47,"Valentine",2023-04-29,12.4759811208216,144.434174882734,-37.8958318994928
62,"Valentine",2023-04-30,15.5634201480536,144.43422157537,-37.8959671143786
61,"Valentine",2023-05-01,147.105685410263,144.433588747057,-37.8971935962307
63,"Valentine",2023-05-02,151.058710244358,144.434599134519,-37.8960934596869
59,"Valentine",2023-05-03,167.468649025173,144.433179952637,-37.8970988000784
56,"Valentine",2023-05-04,127.507635250253,144.433198928701,-37.8959503855663
58,"Valentine",2023-05-05,37.5258397571848,144.433551919928,-37.895760634904
60,"Valentine",2023-05-06,36.5773566508855,144.433243815141,-37.8959818522674
10,"Valentine",2023-05-07,6.52629342068211,144.43331451417,-37.8959640503173
40,"Valentine",2023-05-08,59.2084732762532,144.432695007316,-37.89617242819
62,"Valentine",2023-05-09,58.7227553903365,144.43329817263,-37.8959458875201
60,"Valentine",2023-05-10,20.0157890809006,144.433095550452,-37.8960278830191
39,"Valentine",2023-05-11,38.2403837450446,144.432702871481,-37.8961755801632
59,"Valentine",2023-05-12,11.3098666318011,144.432792792909,-37.8961027760383
54,"Valentine",2023-05-13,29.3758798572546,144.433084275889,-37.8959737002018
43,"Valentine",2023-05-14,47.1245587340044,144.433614686524,-37.8959144770634
61,"Valentine",2023-05-15,85.5239628421593,144.432721998006,-37.8962194727584
59,"Valentine",2023-05-16,78.3665254730136,144.432978484724,-37.8968954573264
35,"Valentine",2023-05-17,47.9841895809742,144.432433646145,-37.8969155448275
22,"Valentine",2023-05-18,87.1286155158021,144.43153520059,-37.8972457539529
32,"Valentine",2023-05-19,4.7915354988743,144.431486129886,-37.8972644806579
27,"Valentine",2023-05-20,4.50463640363758,144.431529292352,-37.8972426520625
55,"Valentine",2023-05-21,6.8357202370945,144.431485817618,-37.8971916199112
31,"Valentine",2023-05-22,8.0264253027843,144.431533321243,-37.897253344162
56,"Valentine",2023-05-23,13.9022273776544,144.43160057086,-37.8971400264164
43,"Valentine",2023-05-24,67.7399520023617,144.43106753472,-37.8975803468306
50,"Valentine",2023-05-25,22.22452112959,144.430956115742,-37.8977600098352
34,"Valentine",2023-05-26,28.4420300278716,144.431248833116,-37.8978687735316
43,"Valentine",2023-05-27,6.5734246433403,144.431210185158,-37.8978180996368
9,"Valentine",2023-05-28,16.850837148511,144.431123521482,-37.8979534573671
34,"Valentine",2023-05-29,49.6534910960854,144.431650049583,-37.8977923674055
9,"Valentine",2023-05-30,37.1646950035213,144.431232028523,-37.8978407118201
7,"Valentine",2023-05-31,14.47939704394,144.431222098486,-37.8977105277618
28,"Valentine",2023-06-01,60.8463753452101,144.431908198788,-37.8976413182765
34,"Valentine",2023-06-02,7.11769945337701,144.431860531088,-37.8975895152785
9,"Valentine",2023-06-03,115.072769021621,144.432908797945,-37.8982094669643
10,"Valentine",2023-06-04,609.370025817617,144.431222539588,-37.9035331855106
10,"Valentine",2023-06-05,838.923957895876,144.43324127199,-37.8961479187331
10,"Valentine",2023-06-06,149.308787954432,144.433491516129,-37.8974781036617
10,"Valentine",2023-06-07,74.2124261957935,144.433316041,-37.8981319428654
9,"Valentine",2023-06-08,259.345393468221,144.435246785498,-37.8998972577171
25,"Valentine",2023-06-09,85.2391623077925,144.436169433446,-37.89966278097
25,"Valentine",2023-06-10,117.907330798631,144.434862060833,-37.8998966980501
9,"Valentine",2023-06-11,12.7426026523416,144.434970430998,-37.8998205408623
9,"Valentine",2023-06-12,41.316547240513,144.435440063446,-37.8998167250219
9,"Valentine",2023-06-13,41.6092587649332,144.435663859082,-37.8994865418027
35,"Valentine",2023-06-14,38.0962768258767,144.436030796595,-37.899668775296
48,"Valentine",2023-06-15,41.0780750800058,144.436187426774,-37.8993202052245
39,"Valentine",2023-06-16,30.6706234520305,144.436090713971,-37.8995856261631
34,"Valentine",2023-06-17,88.93810393919,144.436653586207,-37.8989201717293
55,"Valentine",2023-06-18,46.623579509167,144.436879384411,-37.8993001073746
52,"Valentine",2023-06-19,68.7928127907862,144.437593016832,-37.8990467557488
36,"Valentine",2023-06-20,157.467849607082,144.436142816652,-37.8998781848904
52,"Valentine",2023-06-21,116.702515448417,144.434866102771,-37.900163728873
56,"Valentine",2023-06-22,51.3575554462299,144.435190745802,-37.8997792526123
23,"Valentine",2023-06-23,28.4857587885147,144.434953109188,-37.8996049632608
33,"Valentine",2023-06-24,65.6367318438031,144.435394286776,-37.9000817502135
50,"Valentine",2023-06-25,115.149206782844,144.434150083616,-37.9004039010064
9,"Valentine",2023-06-26,83.2340425919248,144.435089111045,-37.9004957412418
31,"Valentine",2023-06-27,85.3324132253068,144.434209515684,-37.9001717109995
10,"Valentine",2023-06-28,125.186027242337,144.435578918475,-37.9004783630418
36,"Valentine",2023-06-29,49.1708815174512,144.435711754715,-37.9000481501384
9,"Valentine",2023-06-30,34.3747881834922,144.435955471481,-37.9002901713083
39,"Valentine",2023-07-01,20.0546572611711,144.436147445339,-37.9001927499516
8,"Valentine",2023-07-02,11.5009634939161,144.436153412189,-37.9000892639719
8,"Valentine",2023-07-03,45.2207820599364,144.436029434188,-37.9004845619343
9,"Valentine",2023-07-04,13.3113093621524,144.436133490678,-37.9005716112017
9,"Valentine",2023-07-05,8.87523773296034,144.436226738759,-37.9006021288079
39,"Valentine",2023-07-06,77.1705037232509,144.435481536274,-37.9002353963478
57,"Valentine",2023-07-07,128.64459125068,144.436805323023,-37.8997430645603
58,"Valentine",2023-07-08,46.7647511596679,144.437335310159,-37.899775735691
57,"Valentine",2023-07-09,26.1539453612435,144.437059904421,-37.8998644658738
53,"Valentine",2023-07-10,11.7034108610543,144.437163730797,-37.8997985552163
41,"Valentine",2023-07-11,8.27407561516869,144.437255115089,-37.899780924758
54,"Valentine",2023-07-12,4.84476397837355,144.437216299575,-37.8997499678057
57,"Valentine",2023-07-13,5.36162875127105,144.437269512006,-37.8997735141358
55,"Valentine",2023-07-14,14.322604623397,144.437400124058,-37.8998505332635
7,"Valentine",2023-07-15,179.699783259781,144.435363769504,-37.8997230530114
9,"Valentine",2023-07-16,33.0241250770267,144.435070460246,-37.8999087022779
37,"Valentine",2023-07-17,190.438641655352,144.437229465865,-37.8997835726984
22,"Valentine",2023-07-18,133.318939355381,144.43741399687,-37.8985916487409
38,"Valentine",2023-07-19,272.947181204157,144.435189099226,-37.900305197648
9,"Valentine",2023-07-20,101.517837502064,144.434353298676,-37.9009357028677
31,"Valentine",2023-07-21,200.801270938803,144.436500795533,-37.9003226988922
58,"Valentine",2023-07-22,76.9786271510471,144.437147469196,-37.8998555811881
10,"Valentine",2023-07-23,25.8897272043097,144.437312316964,-37.8996623995172
40,"Valentine",2023-07-24,15.6916572851957,144.43726043699,-37.899797630329
59,"Valentine",2023-07-25,19.0579546948664,144.437148271785,-37.8996507677842
60,"Valentine",2023-07-26,14.3935043308917,144.437239837659,-37.8997582117985
60,"Valentine",2023-07-27,35.1199495862228,144.437627920629,-37.8996840175745
57,"Valentine",2023-07-28,43.7773341883568,144.437174479369,-37.8998464619081
56,"Valentine",2023-07-29,7.90685508775031,144.437181472846,-37.8999174663373
60,"Valentine",2023-07-30,1.38408692484252,144.437173207888,-37.8999068580235
60,"Valentine",2023-07-31,8.75538417116857,144.437268829198,-37.8998849869111
59,"Valentine",2023-08-01,48.4812657576253,144.437518620833,-37.9002742444269
58,"Valentine",2023-08-02,23.7423139783978,144.437397134405,-37.900083278867
56,"Valentine",2023-08-03,19.561028496513,144.437305722723,-37.900243895703
62,"Valentine",2023-08-04,32.9936509286217,144.437130589796,-37.8999810988865
11,"Marmalade",2023-01-14,404.128644637922,144.437817660253,-37.9000112360525
53,"Marmalade",2023-01-15,870.244561700949,144.43392800387,-37.9072185732827
59,"Marmalade",2023-01-16,60.30336726764,144.433339523045,-37.9074972120634
43,"Marmalade",2023-01-17,22.5265331988849,144.433198440883,-37.9073278737883
