"x","y","npoints","id","date"
275291.922365999,5802892.10027446,77,"Valentine",2023-02-08
275286.269947338,5802890.68985637,78,"Valentine",2023-02-09
275252.946586414,5802898.43140431,69,"Valentine",2023-02-10
275299.500178805,5802888.39746229,80,"Valentine",2023-02-11
275295.011348521,5802891.60423595,79,"Valentine",2023-02-12
275292.916175072,5802892.74926506,77,"Valentine",2023-02-13
275295.41305747,5802887.52404034,78,"Valentine",2023-02-14
275253.574404327,5802897.08140984,76,"Valentine",2023-02-15
275296.621576257,5802882.72936071,75,"Valentine",2023-02-16
275290.69063468,5802883.88391182,76,"Valentine",2023-02-17
275294.924816454,5802892.61634334,72,"Valentine",2023-02-18
275257.126963647,5802895.76286253,76,"Valentine",2023-02-19
275257.452195569,5802898.0794959,74,"Valentine",2023-02-20
275260.4956616,5802904.8957515,74,"Valentine",2023-02-21
275258.398247736,5802899.77818834,69,"Valentine",2023-02-22
275254.301989653,5802898.23970753,73,"Valentine",2023-02-23
275281.380000989,5802891.80227145,74,"Valentine",2023-02-24
275249.869316861,5802915.25042935,71,"Valentine",2023-02-25
275285.542786658,5802893.64988614,75,"Valentine",2023-02-26
275260.660511003,5802914.28641035,75,"Valentine",2023-02-27
275265.425268984,5802890.11984961,71,"Valentine",2023-02-28
275159.138163738,5802949.13916911,73,"Valentine",2023-03-01
275123.831880445,5802957.85876149,76,"Valentine",2023-03-02
275246.816184012,5802916.65806178,74,"Valentine",2023-03-03
275261.158957371,5802896.1761588,61,"Valentine",2023-03-04
275239.124359219,5802922.0885763,70,"Valentine",2023-03-05
275256.075330215,5802904.07880046,72,"Valentine",2023-03-06
275298.353266034,5802886.93237802,70,"Valentine",2023-03-07
275274.85884948,5802872.75422917,72,"Valentine",2023-03-08
275255.963830447,5802906.03105142,74,"Valentine",2023-03-09
275292.989958446,5802890.18866134,73,"Valentine",2023-03-10
275296.564086592,5802887.31520327,73,"Valentine",2023-03-11
275277.676706251,5802902.1500246,70,"Valentine",2023-03-12
275252.276222219,5802907.04047615,73,"Valentine",2023-03-13
275299.635521589,5802867.88185344,73,"Valentine",2023-03-14
275302.652428576,5802887.34860769,73,"Valentine",2023-03-15
275208.650853058,5802779.84192713,73,"Valentine",2023-03-16
275298.674889344,5802774.7424188,73,"Valentine",2023-03-17
275297.339775964,5802885.86235114,73,"Valentine",2023-03-18
275306.728162391,5802883.2803129,46,"Valentine",2023-03-19
275253.191701845,5802911.33043233,51,"Valentine",2023-03-20
275233.979822003,5802939.57653284,65,"Valentine",2023-03-21
275123.116402061,5802975.47127912,69,"Valentine",2023-03-22
275094.193966585,5802908.75674597,66,"Valentine",2023-03-23
275106.167210723,5802975.40058337,70,"Valentine",2023-03-24
275109.288161033,5802987.51433743,68,"Valentine",2023-03-25
275300.763034512,5802890.77780792,69,"Valentine",2023-03-26
275299.013124711,5802891.74629724,66,"Valentine",2023-03-27
275197.702981747,5802820.32113511,38,"Valentine",2023-03-28
275097.690964472,5802940.7494663,44,"Valentine",2023-03-29
275097.400921218,5802943.80558722,45,"Valentine",2023-03-30
275086.106077075,5802940.06141244,67,"Valentine",2023-03-31
275086.008166851,5802938.87234836,70,"Valentine",2023-04-01
275092.10513485,5802946.00590664,70,"Valentine",2023-04-02
275105.802610049,5802974.00459283,70,"Valentine",2023-04-03
275091.614194013,5802919.78525187,68,"Valentine",2023-04-04
275069.616210807,5802912.89143145,69,"Valentine",2023-04-05
275085.144379837,5802913.01602637,68,"Valentine",2023-04-06
275053.337328861,5802920.90782811,65,"Valentine",2023-04-07
274295.604365657,5802410.60742527,38,"Valentine",2023-04-08
274295.466226768,5802488.77027333,38,"Valentine",2023-04-09
274288.300164221,5802412.73408582,33,"Valentine",2023-04-10
274247.121477471,5802465.10967963,51,"Valentine",2023-04-11
274263.480924895,5802418.54795306,64,"Valentine",2023-04-12
274299.260392934,5802488.58909094,45,"Valentine",2023-04-13
274320.64827974,5802489.0344428,64,"Valentine",2023-04-14
274322.434419704,5802499.60910894,64,"Valentine",2023-04-15
274314.783350223,5802493.58140546,44,"Valentine",2023-04-16
274298.251143956,5802536.07708303,66,"Valentine",2023-04-17
274298.71222108,5802485.60860368,67,"Valentine",2023-04-18
274299.515880345,5802498.27547698,62,"Valentine",2023-04-19
274308.278061707,5802481.31055526,65,"Valentine",2023-04-20
274259.672915706,5802490.77876754,65,"Valentine",2023-04-21
274237.358697435,5802440.57555583,65,"Valentine",2023-04-22
274238.159563713,5802443.75231033,65,"Valentine",2023-04-23
274291.001144857,5802437.98576631,65,"Valentine",2023-04-24
274342.573780846,5802527.08537541,65,"Valentine",2023-04-25
274423.483378007,5802564.31742707,42,"Valentine",2023-04-26
274399.831655202,5802598.85528137,61,"Valentine",2023-04-27
274387.458022041,5802626.40279507,62,"Valentine",2023-04-28
274390.44457503,5802638.51603602,47,"Valentine",2023-04-29
274394.963903249,5802623.62322838,62,"Valentine",2023-04-30
274343.058449033,5802485.97909846,61,"Valentine",2023-05-01
274428.553483677,5802610.515571,63,"Valentine",2023-05-02
274306.81872321,5802495.50949941,59,"Valentine",2023-05-03
274304.978108702,5802623.00384904,56,"Valentine",2023-05-04
274335.441481158,5802644.91666693,58,"Valentine",2023-05-05
274309.021715871,5802619.62044149,60,"Valentine",2023-05-06
274315.184806664,5802621.7672572,10,"Valentine",2023-05-07
274261.340364221,5802597.14167445,40,"Valentine",2023-05-08
274313.692181276,5802623.74335206,62,"Valentine",2023-05-09
274296.123535093,5802614.15301923,60,"Valentine",2023-05-10
274262.041594904,5802596.81092299,39,"Valentine",2023-05-11
274269.727026223,5802605.108346,59,"Valentine",2023-05-12
274294.966435287,5802620.1388,54,"Valentine",2023-05-13
274341.43142067,5802627.99559129,43,"Valentine",2023-05-14
274263.85778951,5802591.98614851,61,"Valentine",2023-05-15
274288.479840288,5802517.58811809,59,"Valentine",2023-05-16
274240.627067711,5802514.03923003,35,"Valentine",2023-05-17
274162.625752286,5802475.21667945,22,"Valentine",2023-05-18
274158.367663081,5802473.01952476,32,"Valentine",2023-05-19
274162.096687273,5802475.54660364,27,"Valentine",2023-05-20
274158.117396593,5802481.10468936,55,"Valentine",2023-05-21
274162.483689703,5802474.36978122,31,"Valentine",2023-05-22
274168.051220612,5802487.10848311,56,"Valentine",2023-05-23
274122.521822601,5802436.95098103,43,"Valentine",2023-05-24
274113.27302742,5802416.74234112,50,"Valentine",2023-05-25
274139.347505237,5802405.3814134,34,"Valentine",2023-05-26
274135.79379419,5802410.9114269,43,"Valentine",2023-05-27
274128.586496175,5802395.67969792,9,"Valentine",2023-05-28
274174.397178131,5802414.83304219,34,"Valentine",2023-05-29
274137.783874025,5802408.45491416,9,"Valentine",2023-05-30
274136.512474667,5802422.878384,7,"Valentine",2023-05-31
274196.637223793,5802432.22161338,28,"Valentine",2023-06-01
274192.286884654,5802437.85510208,34,"Valentine",2023-06-02
274286.367434761,5802371.59355771,9,"Valentine",2023-06-03
274154.359905192,5801776.69370017,10,"Valentine",2023-06-04
274309.305526855,5802601.18461065,10,"Valentine",2023-06-05
274335.377139393,5802454.16969583,10,"Valentine",2023-06-06
274321.943647587,5802381.18322105,10,"Valentine",2023-06-07
274497.124775118,5802189.94618052,9,"Valentine",2023-06-08
274577.545148001,5802218.20000179,25,"Valentine",2023-06-09
274463.291015001,5802189.07730019,25,"Valentine",2023-06-10
274472.588325614,5802197.79130832,9,"Valentine",2023-06-11
274513.875416829,5802199.35117207,9,"Valentine",2023-06-12
274532.547558155,5802236.53559829,9,"Valentine",2023-06-13
274565.371915179,5802217.19941734,35,"Valentine",2023-06-14
274578.081741419,5802256.26178502,48,"Valentine",2023-06-15
274570.387141851,5802226.57205144,39,"Valentine",2023-06-16
274617.854468787,5802301.78401329,34,"Valentine",2023-06-17
274638.870478631,5802260.16568204,55,"Valentine",2023-06-18
274700.853688246,5802290.00747852,52,"Valentine",2023-06-19
274575.862041818,5802194.23059205,36,"Valentine",2023-06-20
274464.462000548,5802159.4526117,52,"Valentine",2023-06-21
274491.836382545,5802202.90651499,56,"Valentine",2023-06-22
274470.406699893,5802221.67369793,23,"Valentine",2023-06-23
274510.659138344,5802169.82852683,33,"Valentine",2023-06-24
274402.230404929,5802131.06579225,50,"Valentine",2023-06-25
274485.08683292,5802123.14631078,9,"Valentine",2023-06-26
274406.74740556,5802156.97758134,31,"Valentine",2023-06-27
274528.106275414,5802126.26005988,10,"Valentine",2023-06-28
274538.474086501,5802174.3254745,36,"Valentine",2023-06-29
274560.644938299,5802148.05611225,9,"Valentine",2023-06-30
274577.229319709,5802159.33208543,39,"Valentine",2023-07-01
274577.438131915,5802170.83115316,8,"Valentine",2023-07-02
274567.742488003,5802126.66200534,8,"Valentine",2023-07-03
274577.158699234,5802117.25318379,9,"Valentine",2023-07-04
274585.451860508,5802114.09196236,9,"Valentine",2023-07-05
274518.800837485,5802152.98833462,39,"Valentine",2023-07-06
274633.709396439,5802210.8282338,57,"Valentine",2023-07-07
274680.41535283,5802208.48396661,58,"Valentine",2023-07-08
274656.467356916,5802197.97100557,57,"Valentine",2023-07-09
274665.396559604,5802205.53666253,53,"Valentine",2023-07-10
274673.378955531,5802207.71420301,41,"Valentine",2023-07-11
274669.871120579,5802211.05588402,54,"Valentine",2023-07-12
274674.622386524,5802208.57142537,57,"Valentine",2023-07-13
274686.343200328,5802200.33980785,55,"Valentine",2023-07-14
274506.88021856,5802209.56207863,7,"Valentine",2023-07-15
274481.653974513,5802188.24941928,9,"Valentine",2023-07-16
274671.131482239,5802207.35832562,37,"Valentine",2023-07-17
274683.722264274,5802340.08138993,22,"Valentine",2023-07-18
274493.297682208,5802144.53435653,38,"Valentine",2023-07-19
274421.725216681,5802072.53954068,9,"Valentine",2023-07-20
274608.698847579,5802145.76529953,31,"Valentine",2023-07-21
274664.140548159,5802199.16873457,58,"Valentine",2023-07-22
274678.04755763,5802221.00615801,10,"Valentine",2023-07-23
274673.897928104,5802205.87312516,40,"Valentine",2023-07-24
274663.586163217,5802221.90038763,59,"Valentine",2023-07-25
274671.966178697,5802210.19789612,60,"Valentine",2023-07-26
274705.867249893,5802219.3700404,60,"Valentine",2023-07-27
274666.48795229,5802200.24607875,57,"Valentine",2023-07-28
274667.319606551,5802192.3830826,56,"Valentine",2023-07-29
274666.560430487,5802193.54038477,60,"Valentine",2023-07-30
274674.902471647,5802196.19878679,60,"Valentine",2023-07-31
274698.05633757,5802153.60381499,59,"Valentine",2023-08-01
274686.790424419,5802174.5030177,58,"Valentine",2023-08-02
274679.241933287,5802156.45712849,56,"Valentine",2023-08-03
274723.550886733,5802183.51477273,11,"Marmalade",2023-01-14
274403.523438151,5801374.25089159,53,"Marmalade",2023-01-15
274352.630177392,5801341.90321605,59,"Marmalade",2023-01-16
274339.707317782,5801360.35435144,43,"Marmalade",2023-01-17
274335.84899183,5801362.94952315,11,"Marmalade",2023-01-18
274878.898670016,5801171.43283802,49,"Marmalade",2023-01-19
274340.775126181,5801376.02260322,62,"Marmalade",2023-01-20
273988.530546359,5801637.14196694,80,"Marmalade",2023-01-21
273989.02539232,5801648.63481438,95,"Marmalade",2023-01-22
273906.070766697,5801826.63365082,86,"Marmalade",2023-01-23
273881.995117362,5801787.54616526,85,"Marmalade",2023-01-24
273876.857452927,5801789.96136078,85,"Marmalade",2023-01-25
273979.574639542,5801697.80674027,86,"Marmalade",2023-01-26
273989.492816164,5801702.13383216,83,"Marmalade",2023-01-27
273976.013458783,5801693.48983781,82,"Marmalade",2023-01-28
273968.926830107,5801694.53436339,82,"Marmalade",2023-01-29
273978.590874894,5801753.13891753,78,"Marmalade",2023-01-30
273979.767858945,5801753.27277318,72,"Marmalade",2023-01-31
273979.139783189,5801697.98032678,79,"Marmalade",2023-02-01
274108.70398064,5801575.35620995,88,"Marmalade",2023-02-02
274132.144618383,5801615.77517843,89,"Marmalade",2023-02-03
274130.004312659,5801613.57290018,88,"Marmalade",2023-02-04
274132.819907437,5801619.35047933,79,"Marmalade",2023-02-05
274135.096637644,5801618.14882603,78,"Marmalade",2023-02-06
274129.329831182,5801618.50112061,80,"Marmalade",2023-02-07
274128.213997931,5801618.79340969,80,"Marmalade",2023-02-08
274126.723539983,5801617.14129557,78,"Marmalade",2023-02-09
274126.230913508,5801618.27553333,75,"Marmalade",2023-02-10
274129.258873541,5801618.43179089,79,"Marmalade",2023-02-11
274130.439469138,5801616.95003731,71,"Marmalade",2023-02-12
274132.189752412,5801621.23747656,69,"Marmalade",2023-02-13
274129.74315587,5801617.51159464,80,"Marmalade",2023-02-14
274127.81876167,5801619.000397,77,"Marmalade",2023-02-15
274120.05630168,5801612.35472148,75,"Marmalade",2023-02-16
274124.253113486,5801618.03276336,77,"Marmalade",2023-02-17
274404.111367022,5801825.52883879,62,"Marmalade",2023-02-18
274119.617568061,5801610.97806247,80,"Marmalade",2023-02-19
274127.530354444,5801615.16104354,79,"Marmalade",2023-02-20
274388.24398336,5801853.58273012,76,"Marmalade",2023-02-21
274392.073062167,5801850.2687767,72,"Marmalade",2023-02-22
274394.578259116,5801856.55035747,75,"Marmalade",2023-02-23
274407.116217884,5801859.96464486,74,"Marmalade",2023-02-24
274401.315559157,5801863.31903392,76,"Marmalade",2023-02-25
274386.321015978,5801842.04184299,67,"Marmalade",2023-02-26
274232.009891316,5801807.70082012,78,"Marmalade",2023-02-27
274175.688414011,5801697.42198564,77,"Marmalade",2023-02-28
274165.542438133,5801700.0364182,62,"Marmalade",2023-03-01
274143.511876187,5801705.16332512,75,"Marmalade",2023-03-02
274228.093357152,5801758.56896528,79,"Marmalade",2023-03-03
274199.399381511,5801699.87992138,76,"Marmalade",2023-03-04
274238.568906653,5801842.916373,73,"Marmalade",2023-03-05
274417.390765768,5801847.95540852,74,"Marmalade",2023-03-06
274410.829079613,5801850.99234204,74,"Marmalade",2023-03-07
274420.716688723,5801844.84128401,78,"Marmalade",2023-03-08
274421.018965443,5801847.08780723,73,"Marmalade",2023-03-09
274239.298996729,5801773.66752362,68,"Marmalade",2023-03-10
274227.818803183,5801754.36363692,66,"Marmalade",2023-03-11
274216.549079831,5801752.18443458,73,"Marmalade",2023-03-12
274212.249442458,5801752.83268754,72,"Marmalade",2023-03-13
274221.584581195,5801752.46028957,72,"Marmalade",2023-03-14
274316.442600955,5801797.07102062,69,"Marmalade",2023-03-15
274248.565896898,5801765.81710545,73,"Marmalade",2023-03-16
274312.307014415,5801928.19237821,72,"Marmalade",2023-03-17
274377.853218999,5801806.40275412,57,"Marmalade",2023-03-18
274311.320248896,5801817.15778909,28,"Marmalade",2023-03-19
274285.817150439,5802347.66854818,38,"Marmalade",2023-03-20
274279.049544892,5802356.74870842,14,"Marmalade",2023-03-21
274281.612943147,5802348.73628309,59,"Marmalade",2023-03-22
274308.376117589,5802389.71859373,39,"Marmalade",2023-03-23
274659.945438593,5802745.07807359,59,"Marmalade",2023-03-24
274271.761377882,5802392.44504852,71,"Marmalade",2023-03-25
274289.090407929,5802382.94157487,70,"Marmalade",2023-03-26
274333.170840197,5802409.07190905,71,"Marmalade",2023-03-27
274274.531817332,5802376.24916495,56,"Marmalade",2023-03-28
274281.758145571,5802398.58481817,56,"Marmalade",2023-03-29
274974.801297707,5802806.53194564,44,"Marmalade",2023-03-30
274278.6697386,5802335.47138811,58,"Marmalade",2023-03-31
274290.266176741,5802366.91869514,49,"Marmalade",2023-04-01
274150.514072117,5801706.02410579,70,"Marmalade",2023-04-02
274135.980590798,5801717.89299624,68,"Marmalade",2023-04-03
274148.267467123,5801735.72322893,63,"Marmalade",2023-04-04
274170.597191324,5801751.99480101,70,"Marmalade",2023-04-05
274282.127075312,5802393.37362815,65,"Marmalade",2023-04-06
274280.475622045,5802396.89425931,33,"Marmalade",2023-04-07
274283.861193477,5802375.91725645,48,"Marmalade",2023-04-08
274296.756681992,5802487.64156778,66,"Marmalade",2023-04-09
274296.455612221,5802400.2287162,38,"Marmalade",2023-04-10
274231.470892613,5802458.65658962,58,"Marmalade",2023-04-11
274366.905050208,5802738.68243749,59,"Marmalade",2023-04-12
274294.506891412,5802490.61403081,62,"Marmalade",2023-04-13
274320.083403545,5802495.94131185,56,"Marmalade",2023-04-14
274312.80021083,5802495.4028429,48,"Marmalade",2023-04-15
274312.988718814,5802495.33150412,36,"Marmalade",2023-04-16
274296.256184075,5802534.79218241,56,"Marmalade",2023-04-17
274298.576793124,5802490.43911055,50,"Marmalade",2023-04-18
274292.271779914,5802498.97608126,50,"Marmalade",2023-04-19
274232.593637,5802461.98477034,51,"Marmalade",2023-04-20
274238.307671217,5802463.97621926,46,"Marmalade",2023-04-21
274228.513741848,5802455.75052353,45,"Marmalade",2023-04-22
274235.932527055,5802460.73928046,34,"Marmalade",2023-04-23
274289.602438337,5802427.50479958,54,"Marmalade",2023-04-24
274352.513761264,5802518.6036658,55,"Marmalade",2023-04-25
274422.266264143,5802566.07162603,54,"Marmalade",2023-04-26
274404.824225599,5802605.15449919,55,"Marmalade",2023-04-27
274392.183933721,5802630.41551396,42,"Marmalade",2023-04-28
274382.045464519,5802635.81992158,49,"Marmalade",2023-04-29
274392.96048881,5802618.85262614,45,"Marmalade",2023-04-30
274357.887774385,5802612.45872663,52,"Marmalade",2023-05-01
274435.931657688,5802607.75874119,49,"Marmalade",2023-05-02
274256.355402619,5802606.90635878,34,"Marmalade",2023-05-03
274305.643660428,5802623.59174139,49,"Marmalade",2023-05-04
274339.312103736,5802651.25679943,48,"Marmalade",2023-05-05
274308.28637863,5802613.5847803,43,"Marmalade",2023-05-06
274326.615133519,5802603.32153538,42,"Marmalade",2023-05-07
274256.618895321,5802597.7261645,52,"Marmalade",2023-05-08
274305.84059945,5802611.13212708,42,"Marmalade",2023-05-09
274307.500783559,5802607.73807422,42,"Marmalade",2023-05-10
274258.709635116,5802598.39141764,48,"Marmalade",2023-05-11
274262.929685703,5802599.1660741,40,"Marmalade",2023-05-12
274308.378608463,5802618.82298094,28,"Marmalade",2023-05-13
274342.649083394,5802631.36148403,46,"Marmalade",2023-05-14
274283.324544385,5802573.01139386,41,"Marmalade",2023-05-15
274284.908477095,5802516.68314149,9,"Marmalade",2023-05-16
274252.723135324,5802512.20385684,34,"Marmalade",2023-05-17
274155.85553585,5802473.96910967,42,"Marmalade",2023-05-18
274137.969702818,5802488.34493497,39,"Marmalade",2023-05-19
274158.773762339,5802473.6561339,42,"Marmalade",2023-05-20
274164.957628186,5802470.45871889,37,"Marmalade",2023-05-21
274159.092572808,5802474.95563938,44,"Marmalade",2023-05-22
274155.060324022,5802485.86171394,37,"Marmalade",2023-05-23
274121.213553494,5802435.20391999,44,"Marmalade",2023-05-24
274112.793970057,5802416.47493802,9,"Marmalade",2023-05-25
274137.689548306,5802405.22571147,35,"Marmalade",2023-05-26
274133.883838923,5802412.9498468,39,"Marmalade",2023-05-27
274132.449716172,5802403.65183476,33,"Marmalade",2023-05-28
274164.740312068,5802417.05912189,36,"Marmalade",2023-05-29
274134.331631616,5802407.16526984,8,"Marmalade",2023-05-30
274135.463477121,5802408.73225844,8,"Marmalade",2023-05-31
274205.11037557,5802407.69117565,38,"Marmalade",2023-06-01
274182.336396216,5802433.325567,44,"Marmalade",2023-06-02
274140.679377021,5802285.60363886,7,"Marmalade",2023-06-03
274389.001082836,5802606.65298423,28,"Marmalade",2023-06-04
274310.170952793,5801813.71282694,43,"Marmalade",2023-06-05
274333.341013457,5802454.96096964,10,"Marmalade",2023-06-06
274308.281369531,5802613.99353008,10,"Marmalade",2023-06-07
274585.104803899,5802125.62497739,30,"Marmalade",2023-06-08
274323.659119245,5802491.20038038,9,"Marmalade",2023-06-09
274468.183736679,5802188.0245759,31,"Marmalade",2023-06-10
274489.202499933,5802198.06032773,10,"Marmalade",2023-06-11
274507.690230813,5802208.01074202,7,"Marmalade",2023-06-12
274531.03980491,5802237.10607789,9,"Marmalade",2023-06-13
274562.038594014,5802220.33745307,27,"Marmalade",2023-06-14
274574.147524948,5802242.99931633,9,"Marmalade",2023-06-15
274576.778150033,5802234.56937902,39,"Marmalade",2023-06-16
274696.057225051,5802369.50565349,33,"Marmalade",2023-06-17
274628.233863332,5802261.24654796,35,"Marmalade",2023-06-18
274649.986536071,5802368.75379172,35,"Marmalade",2023-06-19
274568.043407931,5802199.48797448,44,"Marmalade",2023-06-20
274492.573963094,5802211.34975632,47,"Marmalade",2023-06-21
274493.586644814,5802209.01462748,56,"Marmalade",2023-06-22
274480.615337215,5802210.70042146,28,"Marmalade",2023-06-23
274458.877825528,5802207.54790081,33,"Marmalade",2023-06-24
274432.831532469,5802102.69019585,9,"Marmalade",2023-06-25
274436.688521158,5802103.01038172,33,"Marmalade",2023-06-26
274524.372555484,5802206.65391637,30,"Marmalade",2023-06-27
274526.728110089,5802122.66333961,10,"Marmalade",2023-06-28
274510.910593728,5802148.03729335,27,"Marmalade",2023-06-29
274561.11076632,5802131.1222578,9,"Marmalade",2023-06-30
274572.899590506,5802142.70693195,34,"Marmalade",2023-07-01
274571.312127391,5802176.29739595,10,"Marmalade",2023-07-02
274564.969229055,5802109.09887412,10,"Marmalade",2023-07-03
274578.721263367,5802111.97678347,10,"Marmalade",2023-07-04
274573.743111562,5802103.79016287,8,"Marmalade",2023-07-05
274600.485101123,5802168.78639167,31,"Marmalade",2023-07-06
274669.166266861,5802207.91453922,33,"Marmalade",2023-07-07
274682.494736793,5802194.72511112,19,"Marmalade",2023-07-08
274674.581695157,5802206.57352885,17,"Marmalade",2023-07-09
274677.654631904,5802208.085653,7,"Marmalade",2023-07-10
274669.443524831,5802205.27340723,34,"Marmalade",2023-07-11
274668.099555666,5802210.65788518,25,"Marmalade",2023-07-12
274682.848500058,5802201.19454206,23,"Marmalade",2023-07-13
274678.17232216,5802214.83820446,6,"Marmalade",2023-07-14
274660.110969505,5802225.96883367,9,"Marmalade",2023-07-15
274669.665659902,5802166.07100206,9,"Marmalade",2023-07-16
274660.475582408,5802209.8678391,44,"Marmalade",2023-07-17
274685.293957645,5802283.09435631,49,"Marmalade",2023-07-18
274515.395464206,5802142.48964655,30,"Marmalade",2023-07-19
274418.276589126,5802067.58834302,37,"Marmalade",2023-07-20
274495.048101516,5802072.60393493,34,"Marmalade",2023-07-21
274665.756195226,5802201.53574826,54,"Marmalade",2023-07-22
274674.889214011,5802211.92731086,37,"Marmalade",2023-07-23
274675.121253948,5802209.74777102,31,"Marmalade",2023-07-24
274662.954253364,5802218.06331977,45,"Marmalade",2023-07-25
274667.128889143,5802210.37424989,37,"Marmalade",2023-07-26
274703.752543738,5802215.40003959,44,"Marmalade",2023-07-27
274841.29299525,5802682.70264074,52,"Marmalade",2023-07-28
274665.850198248,5802181.11451311,45,"Marmalade",2023-07-29
274851.194012763,5802460.99125416,51,"Marmalade",2023-07-30
274794.904331517,5802444.65677209,47,"Marmalade",2023-07-31
274830.371654731,5802458.87025314,39,"Marmalade",2023-08-01
274843.72113947,5802411.07272983,27,"Marmalade",2023-08-02
274831.759497401,5802467.65152454,61,"Marmalade",2023-08-03
274719.801022998,5802382.11103279,11,"Brook",2023-01-17
274817.373920704,5802619.14104424,15,"Brook",2023-01-18
274842.490299446,5802723.62053708,50,"Brook",2023-01-19
274864.792313007,5802645.39502147,85,"Brook",2023-01-20
275014.774006367,5803006.82682694,85,"Brook",2023-01-21
275158.95667797,5802989.51697528,80,"Brook",2023-01-22
275250.891313614,5802891.1768682,76,"Brook",2023-01-23
275263.826983022,5802902.20773904,77,"Brook",2023-01-24
275296.065835327,5802886.949906,78,"Brook",2023-01-25
275247.500868267,5802876.91901116,76,"Brook",2023-01-26
275296.451300985,5802882.48401528,79,"Brook",2023-01-27
275250.764483245,5802906.6163704,72,"Brook",2023-01-28
275253.065453888,5802911.78484103,75,"Brook",2023-01-29
275300.396691427,5802846.22432274,74,"Brook",2023-01-30
275256.626573599,5802901.31238739,82,"Brook",2023-01-31
275255.752561111,5802895.74419126,83,"Brook",2023-02-01
275269.846078102,5802886.24866847,79,"Brook",2023-02-02
275256.491649185,5802899.47534964,83,"Brook",2023-02-03
275251.254121825,5802906.11473136,82,"Brook",2023-02-04
275245.519920796,5802921.11627983,82,"Brook",2023-02-05
275255.314309433,5802901.67480737,81,"Brook",2023-02-06
275285.975199048,5802891.32972146,79,"Brook",2023-02-07
275292.672806843,5802892.21849032,75,"Brook",2023-02-08
275288.204082103,5802887.11865321,80,"Brook",2023-02-09
275250.556044929,5802897.6062731,76,"Brook",2023-02-10
275295.008492174,5802887.36754897,79,"Brook",2023-02-11
275292.600458761,5802889.63342918,76,"Brook",2023-02-12
275288.49179744,5802896.17186901,81,"Brook",2023-02-13
275297.577634316,5802890.28830173,82,"Brook",2023-02-14
275247.782252156,5802892.63435001,77,"Brook",2023-02-15
275250.554411825,5802896.14992464,74,"Brook",2023-02-16
275287.88182306,5802885.54874497,67,"Brook",2023-02-17
275298.754785543,5802890.48157473,75,"Brook",2023-02-18
275259.842607924,5802895.74899291,71,"Brook",2023-02-19
275255.287618295,5802898.26060481,74,"Brook",2023-02-20
275256.843620264,5802904.19268711,67,"Brook",2023-02-21
275253.134723733,5802899.06452929,77,"Brook",2023-02-22
275268.999855745,5802886.112893,79,"Brook",2023-02-23
275278.873775779,5802891.56650091,77,"Brook",2023-02-24
275264.767337393,5802901.5971813,79,"Brook",2023-02-25
275298.303610106,5802888.70735714,79,"Brook",2023-02-26
275257.436215504,5802895.39299151,75,"Brook",2023-02-27
275268.839203042,5802888.97222438,75,"Brook",2023-02-28
275161.074087074,5802949.27846453,75,"Brook",2023-03-01
275119.042573094,5802959.66886414,72,"Brook",2023-03-02
275249.072794659,5802915.33008796,71,"Brook",2023-03-03
275300.215481347,5802890.60229383,71,"Brook",2023-03-04
275241.341052363,5802918.61479636,71,"Brook",2023-03-05
275252.777467401,5802902.946256,76,"Brook",2023-03-06
275296.098781292,5802891.11228244,74,"Brook",2023-03-07
275273.308829389,5802876.40923687,74,"Brook",2023-03-08
275258.035326157,5802906.59738254,74,"Brook",2023-03-09
275294.959396917,5802889.64400783,74,"Brook",2023-03-10
275298.248911379,5802886.16168956,74,"Brook",2023-03-11
275274.742881183,5802898.67559817,71,"Brook",2023-03-12
275252.936921427,5802904.6250546,70,"Brook",2023-03-13
275298.805416316,5802888.36968833,74,"Brook",2023-03-14
275308.863204356,5802883.59576959,74,"Brook",2023-03-15
275494.91715749,5802680.52905945,62,"Brook",2023-03-16
275539.027945295,5802642.10218741,40,"Brook",2023-03-17
275296.312187319,5802860.98606506,67,"Brook",2023-03-18
275430.661882152,5802706.57262124,70,"Brook",2023-03-19
275251.314647869,5802889.27303264,72,"Brook",2023-03-20
275233.280642839,5802938.82962978,72,"Brook",2023-03-21
275120.649264014,5802970.45164268,72,"Brook",2023-03-22
275105.781156692,5802962.28395442,67,"Brook",2023-03-23
275102.809221656,5802974.30632234,69,"Brook",2023-03-24
275088.027842362,5803000.21382328,70,"Brook",2023-03-25
275298.776920627,5802887.49676878,72,"Brook",2023-03-26
275297.811421642,5802893.13053632,62,"Brook",2023-03-27
275220.003396837,5802857.69751357,69,"Brook",2023-03-28
275098.232166879,5802946.66053784,67,"Brook",2023-03-29
275092.418364346,5802940.12078901,67,"Brook",2023-03-30
275092.382449482,5802936.95774752,66,"Brook",2023-03-31
275089.895700881,5802942.40975419,65,"Brook",2023-04-01
275096.125157727,5802941.08443865,64,"Brook",2023-04-02
275106.490641612,5802980.87548022,64,"Brook",2023-04-03
275083.142117502,5802921.21007659,68,"Brook",2023-04-04
275065.518037596,5802915.7297117,68,"Brook",2023-04-05
275081.820260238,5802911.80335816,64,"Brook",2023-04-06
275067.246122362,5802914.64941076,68,"Brook",2023-04-07
275093.450278371,5802981.29482215,69,"Brook",2023-04-08
275094.506109238,5802959.67560393,66,"Brook",2023-04-09
