"date_bird","daily_dist","id"
2023-07-19,2830.98340210396,"Avery"
2023-07-20,2946.54973076998,"Avery"
2023-07-21,3083.30977662896,"Avery"
2023-07-22,3097.42831155149,"Avery"
2023-07-23,3037.61618248529,"Avery"
2023-07-24,3659.62924421926,"Avery"
2023-07-25,2562.4265444125,"Avery"
2023-07-26,2783.56778218314,"Avery"
2023-07-27,3661.66063935699,"Avery"
2023-07-28,2576.25616035445,"Avery"
2023-07-29,3289.91279401048,"Avery"
2023-07-30,3451.83119268846,"Avery"
2023-07-31,3588.69047489814,"Avery"
2023-08-01,3104.19233101471,"Avery"
2023-08-02,3633.55868304415,"Avery"
2023-08-03,2763.95902421596,"Avery"
2023-08-04,1499.26910342081,"Avery"
2022-10-29,2211.34370860271,"Briar"
2022-10-30,1203.81875771781,"Briar"
2022-10-31,2906.72079558758,"Briar"
2022-11-01,2862.67358613941,"Briar"
2022-11-02,6559.78917796638,"Briar"
2022-11-03,3761.8928729559,"Briar"
2022-11-04,5647.29588754542,"Briar"
2022-11-05,6446.34802192139,"Briar"
2022-11-06,7359.50382563119,"Briar"
2022-11-07,6803.69013019026,"Briar"
2022-11-08,6349.50725189114,"Briar"
2022-11-09,2373.36351656552,"Briar"
2022-11-10,5069.37727939755,"Briar"
2022-11-11,5149.57289241792,"Briar"
2022-11-12,3634.78020536404,"Briar"
2022-11-13,4258.84697194254,"Briar"
2022-11-14,5018.47532159659,"Briar"
2022-11-15,3246.19848625167,"Briar"
2022-11-16,3662.57792404951,"Briar"
2022-11-17,3380.83371904833,"Briar"
2022-11-18,6450.05514851561,"Briar"
2022-11-19,2458.06752085168,"Briar"
2022-11-20,3116.61917537815,"Briar"
2022-11-21,2252.02827592085,"Briar"
2022-11-22,2569.11442817364,"Briar"
2022-11-23,4181.65676890091,"Briar"
2022-11-24,3607.61659866385,"Briar"
2022-11-25,3851.56633891472,"Briar"
2022-11-26,3225.6541662576,"Briar"
2022-11-27,5926.88368378047,"Briar"
2022-11-28,6314.83895013906,"Briar"
2022-11-29,6142.22695731215,"Briar"
2022-11-30,4044.48466934742,"Briar"
2022-12-01,6847.98939833917,"Briar"
2022-12-02,8050.564756022,"Briar"
2022-12-03,5989.81015325854,"Briar"
2022-12-04,2933.83686786915,"Briar"
2022-12-05,2106.09262078083,"Briar"
2022-12-06,5782.22757512459,"Briar"
2022-12-07,3617.41885067509,"Briar"
2022-12-08,7562.89523466538,"Briar"
2022-12-09,9900.16210155023,"Briar"
2022-12-10,6273.48395141478,"Briar"
2022-12-11,4529.60790234417,"Briar"
2022-12-12,1832.99877677779,"Briar"
2022-12-13,3143.81755402292,"Briar"
2022-12-14,4234.33484428545,"Briar"
2022-12-15,6872.79019123568,"Briar"
2022-12-16,4958.15340830473,"Briar"
2022-12-17,5258.18431972643,"Briar"
2022-12-18,4008.05032862225,"Briar"
2022-12-19,3917.95512832379,"Briar"
2022-12-20,2925.45140057815,"Briar"
2022-12-21,2287.44420669434,"Briar"
2022-12-22,3921.52091270443,"Briar"
2022-12-23,3162.39538840775,"Briar"
2022-12-24,3087.89472576916,"Briar"
2022-12-25,1796.89738741669,"Briar"
2022-12-26,3093.61339793998,"Briar"
2022-12-27,1794.74345684291,"Briar"
